"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
1085,"STARBUCKS COFFEE","333 MARKET ST ","San Francisco","CA","94105","37.792037","-122.397852","+14152410256"
1090,"TRICOLORE CAFFE' AND PIZZERIA","590 WASHINGTON ST ","San Francisco","CA","94111","37.795614","-122.403104","+14153910509"
1103,"STARBUCKS COFFEE","4094 18TH ST ","San Francisco","CA","94114","37.760938","-122.434692","+14152410256"
1111,"SUBWAY 16604","753 POLK ST ","San Francisco","CA","94109","37.783713","-122.419357","+14159281055"
1116,"STARBUCKS COFFEE","1899 UNION ST ","San Francisco","CA","94123","37.797713","-122.430336","+14159214049"
1122,"STARBUCKS COFFEE","2132 CHESTNUT ST ","San Francisco","CA","94123","37.800547","-122.438494","+14156736781"
1124,"SQUAT & GOBBLE CAFE #3","3600 16TH ST ","San Francisco","CA","94114","37.764248","-122.433392",""
1125,"PEET'S COFFEE & TEA, INC","022 BATTERY ST","San Francisco","CA","94111","37.791554","-122.399565","+14159814550"
1127,"STARBUCKS COFFEE","555 CALIFORNIA ST ","San Francisco","CA","94104","37.792773","-122.403567","+14159551940"
1135,"TONY'S CABLE CAR RESTAURANT","2500 GEARY BLVD ","San Francisco","CA","94115","37.782778","-122.444744","+14159312416"
1139,"MINI CAFE","28 VAN NESS","San Francisco","CA","94102","37.775867","-122.419356","+14154360177"
1144,"STAR BAGELS","1475 POLK ST ","San Francisco","CA","94109","37.790324","-122.420664","+14155679955"
1146,"AUX DELICES VIETNAM","2327 POLK ST ","San Francisco","CA","94109","37.798274","-122.422264","+14159284977"
1147,"UA TWIN STONESTOWN","501 BUCKINGHAM WAY  ","San Francisco","CA","94132","37.730105","-122.478441","+14156810331"
1151,"POMELO ON CHURCH","1793 CHURCH ST","San Francisco","CA","94131","37.742325","-122.426476",""
1154,"SUNFLOWER RESTAURANT","506 VALENCIA ST ","San Francisco","CA","94103","37.764678","-122.421905","+14156265023"
1156,"BOUDIN PETIT CAFE","170 O'FARRELL ST, 1ST FLOOR","San Francisco","CA","94102","37.786548","-122.407313","+14159771162"
1159,"ZONA ROSA","1797 HAIGHT ST ","San Francisco","CA","94117","37.769363","-122.451667","+14156687717"
1188,"OKINA SUSHI","776 ARGUELLO BLVD ","San Francisco","CA","94118","37.775723","-122.458445","+14153878882"
1191,"TEKKA JAPANESE RESTAURANT","0537 BALBOA ST ","San Francisco","CA","94118","37.77714","-122.464412","+14155281330"
1193,"PEET'S COFFEES & TEAS","3419 CALIFORNIA ST ","San Francisco","CA","94118","37.786754","-122.450476","+14152218506"
1194,"SWEET THINGS","3585 CALIFORNIA ST ","San Francisco","CA","94118","37.786453","-122.452807","+14152218583"
1199,"PANCHO'S","3440 GEARY BLVD ","San Francisco","CA","94118","37.781507","-122.456176","+14152211152"
1203,"TAWAN'S THAI FOOD","4403 GEARY BLVD ","San Francisco","CA","94118","37.780834","-122.46659","+14159310473"
1204,"ROYAL GROUND COFFEE","5301 GEARY BLVD ","San Francisco","CA","94121","37.780394","-122.47641","+14157515282"
1207,"TAQUERIA LA PAZ","305 TURK ST ","San Francisco","CA","94102","37.782732","-122.414139","+14156737550"
1219,"PAZZO","2 HENRY ADAMS ST ","San Francisco","CA","94103","37.769287","-122.403974","+14155506315"
1231,"YAMO RESTAURANT","3406 18TH ST ","San Francisco","CA","94110","37.761882","-122.419599","+14155538911"
1232,"SUNFLOWER CAFE","284 O'FARRELL ST ","San Francisco","CA","94102","37.786316","-122.409371",""
1241,"BANWICH","1105 TARAVAL ST ","San Francisco","CA","94116","37.742895","-122.477898","+14156652233"
1243,"JAVA SUPREME","0703 GUERRERO ST","San Francisco","CA","94110","37.759934","-122.423553","+14152061832"
1249,"KABABAYAN FAST FOOD","2706 MISSION ST","San Francisco","CA","94110","37.753691","-122.418657","+14159209635"
1259,"KD'S GROG & GROCERY","2416 MARKET ST ","San Francisco","CA","94114","37.762602","-122.435384","+14158633736"
1261,"REVERIE COFFEE CAFE","848 COLE ST ","San Francisco","CA","94117","37.766097","-122.449997","+14152420200"
1262,"NORTH BEACH PIZZA","800 STANYAN ST ","San Francisco","CA","94117","37.767286","-122.453075","+14157512300"
1263,"LAVA JAVA","852 STANYAN ST ","San Francisco","CA","94117","37.766812","-122.452974","+14157517375"
1265,"STARBUCKS COFFEE","744 IRVING ST ","San Francisco","CA","94122","37.764088","-122.465981","+14158540888"
1269,"STARBUCKS COFFEE","201 SPEAR ST ","San Francisco","CA","94105","37.790944","-122.392051","+14157716646"
1274,"MORNING DUE","3698 17TH ST ","San Francisco","CA","94104","37.762939","-122.428473","+14156217156"
1280,"AMASIA HIDE'S SUSHI BAR","149 NOE ST ","San Francisco","CA","94114","37.766774","-122.433306",""
1289,"ORPHAN ANDY'S","3991 A 17TH ST ","San Francisco","CA","94114","37.758132","-122.435614","+14158649795"
1294,"ANCHOR OYSTER BAR INC.","579 CASTRO ST ","San Francisco","CA","94114","37.759613","-122.434817","+14154313990"
1296,"TAQUERIA EL BUEN SABOR","699 VALENCIA ST ","San Francisco","CA","94112","37.761743","-122.421492","+14155868745"
1300,"WE BE SUSHI","1071 VALENCIA ST ","San Francisco","CA","94110","37.755824","-122.420986","+14158260607"
1304,"RAIN TREE CAFE","654 IRVING ST ","San Francisco","CA","94122","37.764128","-122.464961","+14156653633"
1318,"GORDO TAQUERIA #6","5450 GEARY BLVD ","San Francisco","CA","94121","37.780517","-122.477804","+14152219059"
1322,"LA MEDITERRANEE I, INC.","2210 FILLMORE ST ","San Francisco","CA","94115","37.789961","-122.433962","+14159212956"
1323,"THE BLACK HORSE LONDON DELI","1514 UNION ST ","San Francisco","CA","94123","37.798528","-122.424394","+14159282414"
1332,"CHLOE'S","1399 CHURCH ST","San Francisco","CA","94114","37.748594","-122.427116","+14156484116"
1337,"SABOR DE SAN MIGUEL","3263 MISSION ST ","San Francisco","CA","94110","37.744726","-122.420395","+14156415866"
1339,"HIGHER GROUNDS","691 CHENERY ST ","San Francisco","CA","94131","37.734483","-122.43368","+14155872933"
1341,"SPIKE'S COFFEES & TEAS","4117 19TH ST ","San Francisco","CA","94114","37.759253","-122.43503","+14156265573"
1344,"BEANERY","1307 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591","+14156611255"
1345,"CORDON BLEU","1574 CALIFORNIA ST ","San Francisco","CA","94109","37.790683","-122.420264","+14156735637"
1347,"CREPES ON COLE","100 CARL ST ","San Francisco","CA","94117","37.765778","-122.450184","+14156641800"
1350,"KING OF THAI NOODLE HOUSE","639 CLEMENT ST ","San Francisco","CA","94118","37.782833","-122.46615","+14157525198"
1351,"EXIT THEATRE","156 EDDY ST ","San Francisco","CA","94102","37.784288","-122.410224","+14156735944"
1352,"LA TORTILLA","495 CASTRO ST B","San Francisco","CA","94114","37.760954","-122.434935","+14158613990"
1354,"SUSHI TIME","2275 MARKET ST ","San Francisco","CA","94114","37.764697","-122.432322","+14155522280"
1358,"MING'S FONG LAM RESTAURANT","2878 24TH ST ","San Francisco","CA","94110","37.752798","-122.409843","+14158242878"
1359,"STARBUCKS COFFEE","1750 DIVISADERO ST ","San Francisco","CA","94115","37.785907","-122.439957","+14153463713"
1362,"RESTAURANTE FAMILIAR","4499 MISSION ST ","San Francisco","CA","94112","37.726402","-122.433476","+14153346100"
1366,"CAFE LA TAZA","2475A MISSION  ","San Francisco","CA","94110","37.757436","-122.41888","+14158247715"
1368,"STARBUCKS COFFEE","701 BATTERY ST ","San Francisco","CA","94111","37.797754","-122.400925","+14152410256"
1381,"PEBBLE'S CAFE","2852 DIAMOND ST ","San Francisco","CA","94131","37.73382","-122.434093","+14153332270"
1389,"GASPARE'S PIZZA HOUSE & REST.","5546 GEARY BLVD ","San Francisco","CA","94121","37.78047","-122.478832","+14153875025"
1396,"SAUCE SF","131 GOUGH ST ","San Francisco","CA","94102","37.774644","-122.422554","+14156216095"
1398,"YUMMA'S MED GRILL","721 IRVING ST","San Francisco","CA","94122","37.764053","-122.465539","+14156820782"
1399,"LA COPA LOCA","3150 22ND ST ","San Francisco","CA","94110","37.755538","-122.417982","+14152403754"
1409,"STARBUCKS COFFEE","123 MISSION ST ","San Francisco","CA","94105","37.792137","-122.394573","+14152790515"
1413,"STARBUCKS COFFEE","5455 GEARY BLVD ","San Francisco","CA","94121","37.780305","-122.477825","+14153868813"
1426,"SWEET DELIGHT BAKERY","4476A MISSION  ","San Francisco","CA","94112","37.726117","-122.433817","+14153376786"
1427,"MIFUNE DON","22 PEACE PLAZA  275","San Francisco","CA","94115","37.785018","-122.429587","+14153461993"
1434,"HOLEY BAGEL BAKERY","3872 24TH ST ","San Francisco","CA","94114","37.751628","-122.429122","+14156473334"
1438,"CABLE CAR COFFEE","1 HALLIDIE PLAZA  ","San Francisco","CA","94102","37.783658","-122.408568","+14154588663"
1442,"WATERFRONT BAKERY","2801 LEAVENWORTH ST ","San Francisco","CA","94133","37.807155","-122.419004","+14157763420"
1444,"STARBUCKS COFFEE","1560 VAN NESS AVE ","San Francisco","CA","94111","37.790086","-122.422167",""
1452,"CAFE V","1525 FOLSOM ST ","San Francisco","CA","94103","37.771538","-122.414372","+14158633620"
1454,"KISS SEAFOOD","1708 LAGUNA ST ","San Francisco","CA","94115","37.786838","-122.428317","+14154742866"
1465,"BAZAAR CAFE","5927 CALIFORNIA ST ","San Francisco","CA","94121","37.784023","-122.481199","+14153872410"
1466,"WHOLE FOODS STEEP BREW","1765 CALIFORNIA ST ","San Francisco","CA","94109","37.790193","-122.423437","+14156740500"
1469,"HOLIDAY INN EXPRESS-MAIN KITCHEN","550 NORTH POINT ST ","San Francisco","CA","94133","37.806288","-122.416244","+14154094600"
1482,"A2 CAFE","450 IRWIN ST ","San Francisco","CA","94107","37.767224","-122.399039","+14155080726"
1486,"STARBUCKS COFFEE","675 PORTOLA DR ","San Francisco","CA","94127","37.744736","-122.452666","+14156829477"
1487,"PEET'S COFFEE & TEA","101 02ND ST 150","San Francisco","CA","94105","37.787834","-122.399522","+14154954323"
1493,"PEET'S COFFEE & TEA","1 FERRY BUILDING  C3","San Francisco","CA","94111","37.795184","-122.393819","+14155942100"
1496,"FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA","757 MARKET ST BASE.","San Francisco","CA","94103","37.786476","-122.404852","+14156333000"
1505,"STARBUCKS COFFEE","359 GRANT AVE","San Francisco","CA","94108","37.790376","-122.405544","+14153922365"
1508,"NONNA ROSE RESTAURANT","FOOT OF TAYLOR ST #7","San Francisco","CA","94133","37.795202","-122.413169","+14156738300"
1509,"CLUB WAZIEMA","543 DIVISADERO ST ","San Francisco","CA","94117","37.774674","-122.437764","+14157195556"
1515,"AT&T - COGNAC BAR/ KITCHEN ROOM3232 [145080]","24 WILLIE MAYS PLAZA 3.28.01  ","San Francisco","CA","94107","37.778382","-122.391151","+14159721500"
1516,"AT&T - FIELD CLUB KITCHEN [145082]","24 WILLIE MAYS PLAZA 1.11.04  ","San Francisco","CA","94107","37.778382","-122.391151","+14159721500"
1517,"AT&T -IN-SEAT SERVICE KITCHEN/PRESS DINING [145081]","24 WILLIE MAYS PLAZA 3.12.05  ","San Francisco","CA","94107","37.778382","-122.391151","+14159721500"
1520,"STARBUCKS COFFEE","199 FREMONT ST ","San Francisco","CA","94103","37.789314","-122.395192","+14156150458"
1526,"CHOUQUET'S","2500 WASHINGTON ST ","San Francisco","CA","94115","37.791607","-122.434563","+14152690264"
1527,"CITY'S CHOICE","301 05TH ST ","San Francisco","CA","94107","37.780263","-122.403323","+14158961888"
1529,"STARBUCKS COFFEE","490 BRANNAN ST ","San Francisco","CA","94107","37.778694","-122.396139","+14152410256"
1532,"NEIMAN MARCUS ON THE SQUARE","150 STOCKTON ST, GROUND FLOOR","San Francisco","CA","94108","37.791586","-122.408452","+14153623900"
1534,"CAFE NIEBAUM COPPOLA","916 KEARNY ST ","San Francisco","CA","94133","37.796517","-122.405167","+14157887500"
1542,"I LUV TERIYAKI AND SUSHI","270 POTRERO AVE ","San Francisco","CA","94103","37.766293","-122.407671","+14154312005"
1544,"OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM","500 CALIFORNIA ST, BASEMENT","San Francisco","CA","94104","37.792888","-122.403135","+14156779494"
1549,"CAFE BELLINI","235 POWELL ST ","San Francisco","CA","94102","37.786974","-122.408174","+14159565101"
1555,"FINO","1 COSMO PL ","San Francisco","CA","94109","37.788094","-122.41176","+14159822080"
1564,"CORNELL HOTEL - JEANNE D'ARC","715 BUSH ST ","San Francisco","CA","94108","37.790103","-122.409117","+14154213154"
1565,"UNCLE VITO'S PIZZA","700 BUSH ST ","San Francisco","CA","94108","37.790219","-122.408849","+14153915008"
1566,"ASIA CHINESE FOOD #2","350 BAY ST ","San Francisco","CA","94133","37.805758","-122.412804","+14153918819"
1567,"TANPOPO","1740 BUCHANAN ST ","San Francisco","CA","94115","37.785961","-122.429776","+14153467132"
1568,"901 COLUMBUS CAFE","901 COLUMBUS AVE ","San Francisco","CA","94133","37.803056","-122.414186","+14152020759"
1571,"SF BAY CLUB - COURT CAFE","150 GREENWICH ST ","San Francisco","CA","94111","37.803208","-122.402534","+14154335502"
1579,"NICK'S LIGHTHOUSE"," FOOT OF TAYLOR ST 5","San Francisco","CA","94133","37.802479","-122.411234","+14159291300"
1582,"CAFFE BIANCO","39 SUTTER ST ","San Francisco","CA","94104","37.790102","-122.401158","+14154212091"
1584,"ESPERPENTO RESTAURANT","3295 22ND ST ","San Francisco","CA","94110","37.755303","-122.420649","+14152828867"
1594,"YOUNG'S RESTAURANT","601 KEARNY ST","San Francisco","CA","94108","37.793702","-122.404653","+14153973455"
1595,"ZAZIE","941 COLE ST ","San Francisco","CA","94117","37.765343","-122.449914","+14155645332"
1596,"BURGERMEISTER","86 CARL ST ","San Francisco","CA","94117","37.765848","-122.449664","+14155664433"
1598,"CAFE BEAN","800 SUTTER ST ","San Francisco","CA","94109","37.788587","-122.413795","+14159280888"
1607,"LE ZINC","4063 24TH ST ","San Francisco","CA","94114","37.751323","-122.433249",""
1608,"CLADDAGH COFFEE","951 GENEVA AVE ","San Francisco","CA","94112","37.715997","-122.440048","+14153330908"
1609,"TUNG SING RESTAURANT","4015 24TH ST ","San Francisco","CA","94114","37.751373","-122.432319","+14156488582"
1613,"BRICK HOUSE CAFE","426 BRANNAN ST ","San Francisco","CA","94107","37.779534","-122.395099","+14153690222"
1614,"STARBUCKS COFFEE","455 MARKET ST ","San Francisco","CA","94105","37.791227","-122.398872","+14152410256"
1615,"STARBUCKS COFFEE","27 DRUMM ST ","San Francisco","CA","94111","37.794184","-122.396524","+14152410256"
1617,"CLEMENT BBQ RESTAURANT","617 CLEMENT ST ","San Francisco","CA","94118","37.782843","-122.4659","+14157529520"
1619,"BENDERS BAR & GRILL","800-806 SOUTH VAN NESS AVE ","San Francisco","CA","94110","37.76031","-122.417123","+14155538050"
1626,"LUPA TRATTORIA","4109 24TH ST ","San Francisco","CA","94114","37.751243","-122.434529","+14156424664"
1631,"CASA MEXICANA RESTAURANT","3917 24TH ST ","San Francisco","CA","94114","37.751513","-122.430179","+14156480477"
1632,"SWEET CHINITO","3100 MISSION ST ","San Francisco","CA","94110","37.748164","-122.418241","+14158213388"
1635,"KEZAR PUB","770 STANYAN ST ","San Francisco","CA","94117","37.767828","-122.453227","+14153869292"
1636,"AXUM","698 HAIGHT ST ","San Francisco","CA","94117","37.771738","-122.433583","+14152527912"
1641,"MARTHA & BROS. COFFEE CO","1551 CHURCH ST","San Francisco","CA","94131","37.745974","-122.426856","+14156481166"
1649,"COURTYARD BY MARRIOTT-RESTAURANT","299 02ND ST ","San Francisco","CA","94105","37.785614","-122.396693","+14159470700"
1652,"STARBUCKS COFFEE","201 03RD ST ","San Francisco","CA","94105","37.785037","-122.400432","+14152410256"
1664,"PANDA EXPRESS","865 MARKET ST C24","San Francisco","CA","94103","37.784317","-122.407563","+14152439775"
1668,"SILVER CREST DONUT SHOP","340 BAYSHORE BLVD ","San Francisco","CA","94124","37.742456","-122.405766","+14158260753"
1671,"JUST FOR YOU CAFE INC.","732 22ND ST ","San Francisco","CA","94107","37.757948","-122.388862","+14156473033"
1672,"WORKING GIRLS' CAFE III","100 SPEAR ST 140","San Francisco","CA","94105","37.792308","-122.393809","+14154958985"
1673,"RUBIN'S","101 SPEAR ST ","San Francisco","CA","94105","37.792577","-122.393992","+14159741545"
1674," NORDSTROM CAFE BISTRO","865 MARKET ST ","San Francisco","CA","94103","37.784317","-122.407563","+14159775154"
1677,"PRIMO PATIO CAFE","214 TOWNSEND ST ","San Francisco","CA","94107","37.778593","-122.393149","+14159571129"
1685,"NEW LUN TING CAFE, INC","670 JACKSON ST ","San Francisco","CA","94133","37.796098","-122.406275","+14153625667"
1687,"SAI'S VIETNAMESE RESTAURANT","505 WASHINGTON ST ","San Francisco","CA","94111","37.795659","-122.40172","+14153623689"
1692,"PLOUF","40 BELDEN PL ","San Francisco","CA","94104","37.791318","-122.403757",""
1699,"TWI LIGHT CAFE","2600 MCALLISTER ST ","San Francisco","CA","94118","37.775698","-122.455034","+14153766115"
1700,"RAINTREE CAFE","118 WEST PORTAL AVE ","San Francisco","CA","94127","37.739413","-122.46744","+14152429000"
1702,"EL TOREADOR FONDA MEXICANA RESTAURANT","050 WEST PORTAL AVE ","San Francisco","CA","94127","37.74033","-122.466412","+14155668104"
1703,"LANNA RESTAURANT","1245 NORIEGA ST ","San Francisco","CA","94122","37.754153","-122.477279","+14156658080"
1710,"EMPORIO RULLI IL CAFFE AT UNION SQUARE","225 STOCKTON ST","San Francisco","CA","94108","37.787936","-122.406712","+14159247478"
1712,"SEA BREEZE CAFE","3940 JUDAH ST ","San Francisco","CA","94122","37.760508","-122.504572","+14155667478"
1724,"CAFE MUMS","1800 SUTTER ST ","San Francisco","CA","94115","37.786498","-122.430283","+14159316986"
1726,"KFC/TACO BELL","4285 MISSION ST ","San Francisco","CA","94112","37.728979","-122.431008","+14153348318"
1727,"SUN RISE RESTAURANT","3126 24TH ST ","San Francisco","CA","94110","37.752508","-122.414681","+14155771841"
1734,"SAI JAI THAI","771 O'FARRELL ST ","San Francisco","CA","94109","37.785182","-122.417409","+14156735774"
1741,"OSHA THAI NOODLE CAFE","696 GEARY ST ","San Francisco","CA","94102","37.786598","-122.414583","+14156732368"
1742,"MCALLISTER GROCERY & DELI","136 MCALLISTER ST","San Francisco","CA","94102","37.780916","-122.414312","+14157615315"
1753,"RED BALLOON","2763 MISSION ST","San Francisco","CA","94110","37.752923","-122.418505","+14152851749"
1754,"FISHERMAN'S PIZZERIA INC [#50]","2800 LEAVENWORTH ST","San Francisco","CA","94133","37.807167","-122.418936","+14159282998"
1757,"DAR BAR PAKISTANI/INDIAN CUSINE","1412 POLK ST ","San Francisco","CA","94109","37.789784","-122.420455","+14154412115"
1764,"FLORIO","1915 FILLMORE ST ","San Francisco","CA","94115","37.787553","-122.433574","+14157754300"
1768,"SUBWAY SANDWICHES","1199 SUTTER ST ","San Francisco","CA","94109","37.787783","-122.419737","+14153466756"
