CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude,Day
17091445,THEFT FELONY (OVER $950),LARCENY,1970 UNIVERSITY AVE,2017-07-23 17:55:00,37.87172,-122.271371,Sunday
17045856,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & DURANT AVE,2017-08-06 01:22:00,37.867816,-122.258994,Sunday
17018326,ASSAULT/BATTERY MISD.,ASSAULT,1200 GLEN AVE,2017-04-02 10:40:00,37.88637,-122.26434,Sunday
17028899,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,,2017-05-21 22:00:00,,,Sunday
17036658,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DWIGHT WAY,2017-06-25 02:00:00,37.864826,-122.260719,Sunday
17019070,THEFT FELONY (OVER $950),LARCENY,TELEGRAPH AVENUE & DURANT AVE,2017-03-26 14:00:00,37.867816,-122.258994,Sunday
17021359,BURGLARY AUTO,BURGLARY - VEHICLE,BANCROFT WAY & DANA ST,2017-04-16 20:50:00,37.868424,-122.261451,Sunday
17041282,ASSAULT/BATTERY MISD.,ASSAULT,1500 OREGON ST,2017-07-16 05:55:00,37.856078,-122.279311,Sunday
17021124,THEFT MISD. (UNDER $950),LARCENY,1900 SHATTUCK AVE,2017-04-16 09:00:00,37.873687,-122.268616,Sunday
17030320,BURGLARY AUTO,BURGLARY - VEHICLE,500 WOODMONT AVE,2017-05-28 01:17:00,37.904331,-122.269512,Sunday
17024075,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SHATTUCK AVENUE & STUART ST,2017-04-30 02:53:00,37.858525,-122.266906,Sunday
17045986,BURGLARY AUTO,BURGLARY - VEHICLE,900 CAMELIA ST,2017-08-06 04:00:00,37.877891,-122.299419,Sunday
17038200,DOMESTIC VIOLENCE,FAMILY OFFENSE,200 UNIVERSITY AVE,2017-07-02 14:22:00,37.865491,-122.310065,Sunday
17033682,BURGLARY AUTO,BURGLARY - VEHICLE,1400 STANNAGE AVE,2017-06-11 18:00:00,37.878963,-122.293446,Sunday
17024103,DISTURBANCE,DISORDERLY CONDUCT,2100 SHATTUCK AVE,2017-04-30 08:54:00,37.871167,-122.268285,Sunday
17090981,VANDALISM,VANDALISM,900 HEINZ AVE,2017-05-07 05:00:00,37.853552,-122.291561,Sunday
17045943,VANDALISM,VANDALISM,1600 CARLETON ST,2017-08-06 12:35:00,37.859889,-122.278167,Sunday
17049073,DISTURBANCE,DISORDERLY CONDUCT,1800 CHANNING WAY,2017-08-20 10:00:00,37.864872,-122.274587,Sunday
17024344,DOMESTIC VIOLENCE,FAMILY OFFENSE,3000 ADELINE ST,2017-04-30 10:00:00,37.85488,-122.269079,Sunday
17032000,VANDALISM,VANDALISM,2400 WARRING ST,2017-06-04 19:50:00,37.867708,-122.250801,Sunday
17091449,VANDALISM,VANDALISM,2200 GRANT ST,2017-07-23 02:00:00,37.868355,-122.274953,Sunday
17030448,ROBBERY,ROBBERY,1300 SAN PABLO AVE,2017-05-28 17:50:00,37.880262,-122.295809,Sunday
17015341,ASSAULT/BATTERY MISD.,ASSAULT,UNIVERSITY AVENUE & CALIFORNIA ST,2017-03-19 14:20:00,37.870627,-122.279765,Sunday
17050828,ASSAULT/BATTERY MISD.,ASSAULT,1400 SHATTUCK AVE,2017-08-27 11:00:00,37.881957,-122.269551,Sunday
17019770,BRANDISHING,WEAPONS OFFENSE,FOURTH STREET & HARRISON ST,2017-04-09 12:30:00,37.880718,-122.304145,Sunday
17090904,THEFT MISD. (UNDER $950),LARCENY,2200 OREGON ST,2017-05-07 17:30:00,37.857993,-122.263965,Sunday
17021242,DOMESTIC VIOLENCE,FAMILY OFFENSE,2900 DOHR ST,2017-04-16 23:44:00,37.854612,-122.281178,Sunday
17090625,VANDALISM,VANDALISM,1200 HEARST AVE,2017-03-26 17:00:00,37.870911,-122.289684,Sunday
17041430,ROBBERY,ROBBERY,2300 PARKER ST,2017-07-16 22:51:00,37.862763,-122.262639,Sunday
17015335,NARCOTICS,DRUG VIOLATION,M L KING JR WAY & HEARST AVE,2017-03-19 13:49:00,,,Sunday
17090541,THEFT FELONY (OVER $950),LARCENY,2500 HILGARD AVE,2017-03-05 19:50:00,37.878629,-122.260883,Sunday
17091479,BURGLARY AUTO,BURGLARY - VEHICLE,2300 FOURTH ST,2017-07-30 18:00:00,37.862844,-122.298368,Sunday
17022654,THEFT FROM PERSON,LARCENY,2100 SHATTUCK AVE,2017-04-23 19:00:00,37.871167,-122.268285,Sunday
17035172,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DWIGHT WAY,2017-06-18 21:15:00,37.864826,-122.260719,Sunday
17026000,VANDALISM,VANDALISM,1200 HEARST AVE,2017-05-07 23:00:00,37.870911,-122.289684,Sunday
17034171,MISSING ADULT,MISSING PERSON,1000 UNIVERSITY AVE,2017-06-11 12:00:00,37.868641,-122.29415,Sunday
17013839,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,2017-03-12 12:15:00,37.868667,-122.313656,Sunday
17091547,BURGLARY AUTO,BURGLARY - VEHICLE,OXFORD STREET & ALLSTON WAY,2017-08-06 17:30:00,37.869652,-122.265882,Sunday
17039981,BURGLARY AUTO,BURGLARY - VEHICLE,1400 OLYMPUS AVE,2017-07-09 19:00:00,37.883202,-122.251978,Sunday
17045916,BURGLARY AUTO,BURGLARY - VEHICLE,KITTREDGE STREET & SHATTUCK AVE,2017-08-06 11:13:00,37.868512,-122.26781,Sunday
17091109,BURGLARY AUTO,BURGLARY - VEHICLE,2900 STANTON ST,2017-06-11 21:00:00,37.854747,-122.280361,Sunday
17091659,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,2017-08-20 01:00:00,37.868714,-122.259189,Sunday
17024205,BURGLARY AUTO,BURGLARY - VEHICLE,DURANT AVENUE & TELEGRAPH AVE,2017-04-30 17:00:00,37.867816,-122.258994,Sunday
17025728,DISTURBANCE,DISORDERLY CONDUCT,PERALTA AVENUE & GILMAN ST,2017-05-07 03:50:00,37.880902,-122.287757,Sunday
17030450,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 ASHBY AVE,2017-05-28 10:05:00,37.853554,-122.276925,Sunday
17042850,BURGLARY AUTO,BURGLARY - VEHICLE,2000 BERKELEY WAY,2017-07-23 12:30:00,37.872691,-122.270741,Sunday
17041331,THEFT FELONY (OVER $950),LARCENY,1700 UNIVERSITY AVE,2017-07-16 12:00:00,37.870948,-122.27733,Sunday
17030520,NARCOTICS,DRUG VIOLATION,UNIVERSITY AVENUE & BONITA AVE,2017-05-28 23:40:00,37.871743,-122.271878,Sunday
17047465,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-08-13 11:52:00,37.871167,-122.268285,Sunday
17041291,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & DWIGHT WAY,2017-07-16 08:04:00,37.865121,-122.258455,Sunday
17050806,MUNICIPAL CODE,ALL OTHER OFFENSES,MILVIA STREET & ALLSTON WAY,2017-08-27 11:33:00,37.869057,-122.270463,Sunday
17041258,VANDALISM,VANDALISM,2700 CHANNING WAY,2017-07-16 01:41:00,37.867491,-122.254054,Sunday
17033513,THEFT MISD. (UNDER $950),LARCENY,1900 SACRAMENTO ST,2017-06-11 06:00:00,37.871713,-122.282185,Sunday
17090666,BURGLARY AUTO,BURGLARY - VEHICLE,900 PARKER ST,2017-04-02 17:00:00,37.858455,-122.293374,Sunday
17050803,MUNICIPAL CODE,ALL OTHER OFFENSES,M L KING JR WAY & ALLSTON WAY,2017-08-27 11:10:00,,,Sunday
17091611,THEFT MISD. (UNDER $950),LARCENY,2000 SAN PABLO AVE,2017-08-13 17:15:00,37.868845,-122.29214,Sunday
17013820,VANDALISM,VANDALISM,1600 SHATTUCK AVE,2017-03-12 09:32:00,37.878112,-122.269114,Sunday
17042867,BURGLARY AUTO,BURGLARY - VEHICLE,2100 BANCROFT WAY,2017-07-23 10:00:00,37.867601,-122.267718,Sunday
17042854,ROBBERY,ROBBERY,ELLSWORTH STREET & CARLETON ST,2017-07-23 13:15:00,37.861864,-122.262454,Sunday
17030465,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-05-28 19:15:00,37.858079,-122.268016,Sunday
17012409,ROBBERY,ROBBERY,2000 FIFTH ST,2017-03-05 07:07:00,37.867271,-122.298682,Sunday
17091425,BURGLARY AUTO,BURGLARY - VEHICLE,1200 COLUSA AVE,2017-07-23 18:20:00,37.884071,-122.27931,Sunday
17024048,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SAN PABLO AVENUE & ASHBY AVE,2017-04-30 01:52:00,37.852137,-122.286732,Sunday
17033639,GUN/WEAPON,WEAPONS OFFENSE,GRAYSON STREET & SEVENTH ST,2017-06-11 23:43:00,37.855294,-122.292475,Sunday
17091353,VANDALISM,VANDALISM,2200 HASTE ST,2017-07-09 22:00:00,37.865141,-122.265441,Sunday
17018426,IDENTITY THEFT,FRAUD,CHANNING WAY & EIGHTH ST,2017-04-02 20:49:00,37.862184,-122.293517,Sunday
17016926,VANDALISM,VANDALISM,2200 SAN PABLO AVE,2017-03-26 17:55:00,37.866231,-122.291299,Sunday
17044393,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2200 DURANT AVE,2017-07-30 19:00:00,37.866969,-122.26553,Sunday
17020280,DOMESTIC VIOLENCE,FAMILY OFFENSE,200 UNIVERSITY AVE,2017-04-09 14:00:00,37.865491,-122.310065,Sunday
17091489,VANDALISM,VANDALISM,1400 SHATTUCK AVE,2017-07-30 16:00:00,37.881957,-122.269551,Sunday
17049225,NARCOTICS,DRUG VIOLATION,FIFTH STREET & HEARST AVE,2017-08-20 23:58:00,37.869084,-122.299245,Sunday
17035018,THEFT MISD. (UNDER $950),LARCENY,2700 CHANNING WAY,2017-06-18 03:12:00,37.867491,-122.254054,Sunday
17033707,IDENTITY THEFT,FRAUD,2200 CALIFORNIA ST,2017-05-28 12:00:00,37.867852,-122.279472,Sunday
17090641,VANDALISM,VANDALISM,1700 BUENA AVE,2017-03-26 00:00:00,37.879167,-122.279479,Sunday
17046415,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 SIXTH ST,2017-08-06 22:00:00,37.881142,-122.30191,Sunday
17028885,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,2017-05-21 18:00:00,37.867513,-122.26127,Sunday
17024024,ROBBERY,ROBBERY,ASHBY AVENUE & FULTON ST,2017-04-30 00:10:00,37.855684,-122.263491,Sunday
17012512,ASSAULT/BATTERY MISD.,ASSAULT,3000 ADELINE ST,2017-03-05 19:25:00,37.85488,-122.269079,Sunday
17024345,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2600 HILLEGASS AVE,2017-04-30 22:00:00,37.863292,-122.256293,Sunday
17024247,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-04-30 22:08:00,37.858079,-122.268016,Sunday
17025806,THEFT MISD. (UNDER $950),LARCENY,1000 GILMAN ST,2017-05-07 15:30:00,37.88015,-122.297446,Sunday
17091537,VANDALISM,VANDALISM,DURANT AVENUE & SHATTUCK AVE,2017-08-06 12:35:00,37.8667,-122.267614,Sunday
17091657,THEFT MISD. (UNDER $950),LARCENY,1600 MILVIA ST,2017-08-20 23:30:00,37.877951,-122.271395,Sunday
17090935,VANDALISM,VANDALISM,2700 WOOLSEY ST,2017-05-07 21:00:00,37.853921,-122.252422,Sunday
17090667,VANDALISM,VANDALISM,2000 HASTE ST,2017-04-02 22:30:00,37.86456,-122.269954,Sunday
17030455,ASSAULT/BATTERY FEL.,ASSAULT,2600 CALIFORNIA ST,2017-05-28 18:25:00,37.860686,-122.278337,Sunday
17047564,THEFT MISD. (UNDER $950),LARCENY,HENRY STREET & CEDAR ST,2017-08-13 14:00:00,37.878276,-122.270272,Sunday
17027231,ROBBERY,ROBBERY,2400 PROSPECT ST,2017-05-14 01:18:00,37.867717,-122.249901,Sunday
17044266,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,2017-07-30 08:45:00,37.881957,-122.269551,Sunday
17019718,NARCOTICS,DRUG VIOLATION,1500 SHATTUCK AVE,2017-04-09 02:08:00,37.880227,-122.26936,Sunday
17040429,MISSING ADULT,MISSING PERSON,2400 FIFTH ST,2017-07-02 01:00:00,37.861511,-122.29681,Sunday
17022639,DOMESTIC VIOLENCE,FAMILY OFFENSE,2100 DERBY ST,2017-04-23 17:00:00,37.860366,-122.266802,Sunday
17021137,NARCOTICS,DRUG VIOLATION,700 GILMAN ST,2017-04-16 10:40:00,37.878737,-122.304434,Sunday
17021225,NARCOTICS,DRUG VIOLATION,1900 SHATTUCK AVE,2017-04-16 21:16:00,37.873687,-122.268616,Sunday
17090588,THEFT FELONY (OVER $950),LARCENY,600 CRAGMONT AVE,2017-03-19 23:35:00,37.900641,-122.269181,Sunday
17091010,VANDALISM,VANDALISM,1700 UNIVERSITY AVE,2017-05-28 04:35:00,37.870948,-122.27733,Sunday
17091439,BURGLARY AUTO,BURGLARY - VEHICLE,1500 ASHBY AVE,2017-07-23 19:55:00,37.853316,-122.278738,Sunday
17019780,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,2017-04-09 14:25:00,37.865009,-122.258767,Sunday
17015291,THEFT MISD. (UNDER $950),LARCENY,600 SHATTUCK SQ,2017-03-19 09:26:00,,,Sunday
17091136,THEFT FELONY (OVER $950),LARCENY,1 SPINNAKER WAY,2017-06-04 12:00:00,37.870011,-122.3179,Sunday
17047577,DISTURBANCE,DISORDERLY CONDUCT,1500 SIXTH ST,2017-08-13 21:00:00,37.875098,-122.299967,Sunday
17036779,ROBBERY,ROBBERY,3000 SHATTUCK AVE,2017-06-25 21:33:00,37.855026,-122.266475,Sunday
17091177,THEFT MISD. (UNDER $950),LARCENY,2400 PIEDMONT AVE,2017-06-18 14:10:00,37.867546,-122.251967,Sunday
17022540,NARCOTICS,DRUG VIOLATION,MILVIA STREET & BANCROFT WAY,2017-04-23 01:59:00,37.867291,-122.270245,Sunday
17042880,BURGLARY AUTO,BURGLARY - VEHICLE,2100 ALLSTON WAY,2017-07-23 13:45:00,37.86939,-122.267883,Sunday
17038233,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2600 CHANNING WAY,2017-07-02 13:30:00,37.867301,-122.255777,Sunday
17047612,FRAUD/FORGERY,FRAUD,1700 OXFORD ST,2017-08-13 12:00:00,37.876881,-122.266666,Sunday
17090532,BURGLARY AUTO,BURGLARY - VEHICLE,2200 CARLETON ST,2017-03-12 21:00:00,37.861604,-122.264366,Sunday
17047655,THEFT FELONY (OVER $950),LARCENY,1700 M L KING JR WAY,2017-07-30 12:00:00,,,Sunday
17022738,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1900 SEVENTH ST,2017-04-23 19:00:00,37.869318,-122.296984,Sunday
17018287,DISTURBANCE,DISORDERLY CONDUCT,NINTH STREET & GILMAN ST,2017-04-02 05:22:00,37.880021,-122.298091,Sunday
17031872,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2500 COLLEGE AVE,2017-06-04 03:45:00,37.865711,-122.25389,Sunday
17016920,ASSAULT/BATTERY FEL.,ASSAULT,TELEGRAPH AVENUE & DURANT AVE,2017-03-26 17:15:00,37.867816,-122.258994,Sunday
17038495,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2300 WARRING ST,2017-07-02 20:00:00,37.869137,-122.250908,Sunday
17036733,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-06-25 17:10:00,37.871167,-122.268285,Sunday
17028968,BURGLARY AUTO,BURGLARY - VEHICLE,2200 SAN PABLO AVE,2017-05-21 23:00:00,37.866231,-122.291299,Sunday
17044391,NARCOTICS,DRUG VIOLATION,SACRAMENTO STREET & OREGON ST,2017-07-30 21:59:00,37.856023,-122.279683,Sunday
17090848,VANDALISM,VANDALISM,1000 CHANNING WAY,2017-04-30 03:15:00,37.862462,-122.292149,Sunday
17091382,THEFT MISD. (UNDER $950),LARCENY,2500 DERBY ST,2017-07-16 03:00:00,37.861573,-122.257452,Sunday
17039810,NARCOTICS,DRUG VIOLATION,PAGE STREET & SECOND ST,2017-07-09 19:18:00,37.875531,-122.304855,Sunday
17049357,VEHICLE STOLEN,MOTOR VEHICLE THEFT,800 HEINZ AVE,2017-08-20 14:00:00,37.853085,-122.293832,Sunday
17036646,ASSAULT/BATTERY MISD.,ASSAULT,2100 CENTER ST,2017-06-25 07:30:00,37.870308,-122.26805,Sunday
17048814,MISSING ADULT,MISSING PERSON,1000 UNIVERSITY AVE,2017-07-30 08:00:00,37.868641,-122.29415,Sunday
17019867,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-04-09 22:45:00,37.871167,-122.268285,Sunday
17016871,THEFT MISD. (UNDER $950),LARCENY,,2017-03-26 13:15:00,,,Sunday
17048820,FRAUD/FORGERY,FRAUD,1500 ALLSTON WAY,2017-08-13 08:00:00,37.867513,-122.281165,Sunday
17022656,NARCOTICS,DRUG VIOLATION,DWIGHT WAY & BOWDITCH ST,2017-04-23 19:05:00,37.86542,-122.25618,Sunday
17047460,DOMESTIC VIOLENCE,FAMILY OFFENSE,800 BOLIVAR DR,2017-08-13 10:15:00,,,Sunday
17091558,THEFT MISD. (UNDER $950),LARCENY,2800 CHANNING WAY,2017-08-06 16:00:00,37.867812,-122.251697,Sunday
17091160,THEFT MISD. (UNDER $950),LARCENY,2000 BERKELEY WAY,2017-05-21 13:50:00,37.872691,-122.270741,Sunday
17033796,THEFT MISD. (UNDER $950),LARCENY,1400 HENRY ST,2017-06-11 19:00:00,37.881788,-122.270678,Sunday
17022653,NARCOTICS,DRUG VIOLATION,2200 SHATTUCK AVE,2017-04-23 19:02:00,37.869363,-122.268028,Sunday
17050894,VANDALISM,VANDALISM,2100 ADDISON ST,2017-08-27 20:40:00,37.871323,-122.267222,Sunday
17090865,BURGLARY AUTO,BURGLARY - VEHICLE,2450 DURANT AVE,2017-04-23 20:00:00,37.867668,-122.260109,Sunday
17042933,DISTURBANCE,DISORDERLY CONDUCT,M L KING JR WAY & ADDISON ST,2017-07-23 21:24:00,,,Sunday
17090723,IDENTITY THEFT,FRAUD,2200 PARKER ST,2017-04-09 12:10:00,37.862491,-122.2646,Sunday
17039785,THEFT MISD. (UNDER $950),LARCENY,2400 SACRAMENTO ST,2017-07-09 16:50:00,37.863839,-122.281391,Sunday
17041426,BURGLARY AUTO,BURGLARY - VEHICLE,2300 SHATTUCK AVE,2017-07-16 20:00:00,37.867176,-122.267802,Sunday
17024147,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,2017-04-30 14:30:00,37.881957,-122.269551,Sunday
17091498,VANDALISM,VANDALISM,1900 TENTH ST,2017-07-30 18:45:00,37.870213,-122.293749,Sunday
17021157,FRAUD/FORGERY,FRAUD,2000 FOURTH ST,2017-04-16 09:00:00,37.867026,-122.299737,Sunday
17042870,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-07-23 14:45:00,37.858079,-122.268016,Sunday
17013798,BURGLARY AUTO,BURGLARY - VEHICLE,2600 PARKER ST,2017-03-12 03:44:00,37.863443,-122.256304,Sunday
17019853,NARCOTICS,DRUG VIOLATION,1700 FOURTH ST,2017-04-09 22:05:00,37.871268,-122.30106,Sunday
17030494,BURGLARY AUTO,BURGLARY - VEHICLE,SPINNAKER WAY & MARINA BLVD,2017-05-28 18:00:00,37.870562,-122.314503,Sunday
17030506,NARCOTICS,DRUG VIOLATION,BUCHANAN STREET & PIERCE ST,2017-05-28 22:24:00,37.887498,-122.305304,Sunday
17038166,BURGLARY AUTO,BURGLARY - VEHICLE,700 EUCLID AVE,2017-07-02 10:34:00,37.898524,-122.267129,Sunday
17048202,THEFT MISD. (UNDER $950),LARCENY,1300 GILMAN ST,2017-07-23 16:30:00,37.881366,-122.289688,Sunday
17091604,BURGLARY AUTO,BURGLARY - VEHICLE,2400 HASTE ST,2017-08-13 12:00:00,37.865849,-122.259977,Sunday
17041279,ROBBERY,ROBBERY,1200 UNIVERSITY AVE,2017-07-16 04:00:00,37.869385,-122.28953,Sunday
17033494,DOMESTIC VIOLENCE,FAMILY OFFENSE,1400 SIXTY-SEVENTH ST,2017-06-11 09:43:00,37.87783,-122.299723,Sunday
17036731,DOMESTIC VIOLENCE,FAMILY OFFENSE,2900 SEVENTH ST,2017-06-25 17:10:00,37.852822,-122.291677,Sunday
17016866,NARCOTICS,DRUG VIOLATION,CHANNING WAY & PIEDMONT AVE,2017-03-26 12:42:00,37.86793,-122.251798,Sunday
17017615,THEFT MISD. (UNDER $950),LARCENY,1300 SAN PABLO AVE,2017-03-26 15:00:00,37.880262,-122.295809,Sunday
17026051,THEFT FROM AUTO,LARCENY - FROM VEHICLE,,2017-05-07 16:00:00,,,Sunday
17028907,BURGLARY AUTO,BURGLARY - VEHICLE,CARLETON STREET & NINTH ST,2017-05-21 19:15:00,37.857502,-122.290845,Sunday
17033632,BURGLARY AUTO,BURGLARY - VEHICLE,2400 FULTON ST,2017-06-11 20:00:00,37.866037,-122.265618,Sunday
17016783,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2300 SAN PABLO AVE,2017-03-26 00:26:00,37.864411,-122.290705,Sunday
17042944,THEFT MISD. (UNDER $950),LARCENY,DANA STREET & DWIGHT WAY,2017-07-23 22:14:00,37.864826,-122.260719,Sunday
17016968,DISTURBANCE,DISORDERLY CONDUCT,2100 SHATTUCK AVE,2017-03-26 21:50:00,37.871167,-122.268285,Sunday
17016924,THEFT MISD. (UNDER $950),LARCENY,900 HEINZ AVE,2017-03-26 17:38:00,37.853552,-122.291561,Sunday
17019813,THEFT FELONY (OVER $950),LARCENY,2100 UNIVERSITY AVE,2017-04-09 14:00:00,37.872175,-122.267835,Sunday
17025703,ASSAULT/BATTERY MISD.,ASSAULT,DURANT AVENUE & TELEGRAPH AVE,2017-05-07 01:26:00,37.867816,-122.258994,Sunday
17038206,THEFT MISD. (UNDER $950),LARCENY,2800 SACRAMENTO ST,2017-07-02 13:05:00,37.856792,-122.279845,Sunday
17091605,THEFT MISD. (UNDER $950),LARCENY,1800 CEDAR ST,2017-08-13 18:30:00,37.877528,-122.275956,Sunday
17015378,DOMESTIC VIOLENCE,FAMILY OFFENSE,3200 IDAHO ST,2017-03-19 17:33:00,37.849609,-122.282,Sunday
17044449,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1800 FOURTH ST,2017-07-30 23:00:00,37.869944,-122.300636,Sunday
17038156,BURGLARY AUTO,BURGLARY - VEHICLE,1600 POSEN AVE,2017-07-02 05:10:00,37.884732,-122.280918,Sunday
17019705,DOMESTIC VIOLENCE,FAMILY OFFENSE,1700 UNIVERSITY AVE,2017-04-09 00:36:00,37.870948,-122.27733,Sunday
17091414,BURGLARY AUTO,BURGLARY - VEHICLE,1600 PRINCE ST,2017-07-16 06:00:00,37.85177,-122.276489,Sunday
17038340,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2900 DOMINGO AVE,2017-07-02 16:30:00,37.858903,-122.243972,Sunday
17047694,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2400 SAN PABLO AVE,2017-08-13 16:30:00,37.862542,-122.290104,Sunday
17021176,FRAUD/FORGERY,FRAUD,2000 CALIFORNIA ST,2017-04-16 14:00:00,37.870627,-122.279765,Sunday
17036753,NARCOTICS,DRUG VIOLATION,1000 DELAWARE ST,2017-06-25 19:16:00,37.871271,-122.295015,Sunday
17041350,BRANDISHING,WEAPONS OFFENSE,1700 EIGHTH ST,2017-07-16 15:00:00,37.872231,-122.29677,Sunday
17041266,ROBBERY,ROBBERY,DANA STREET & DURANT AVE,2017-07-16 02:30:00,37.867513,-122.26127,Sunday
17090713,THEFT FELONY (OVER $950),LARCENY,,2017-04-09 04:15:00,,,Sunday
17013778,2ND RESPONSE,NOISE VIOLATION,1700 SPRUCE ST,2017-03-12 00:29:00,37.876963,-122.265591,Sunday
17017082,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2200 BYRON ST,2017-03-26 20:00:00,37.866558,-122.290015,Sunday
17022661,NARCOTICS,DRUG VIOLATION,2100 ALLSTON WAY,2017-04-23 19:45:00,37.86939,-122.267883,Sunday
17014094,MISSING ADULT,MISSING PERSON,2000 DWIGHT WAY,2017-03-12 17:00:00,37.863679,-122.26963,Sunday
17022519,NARCOTICS,DRUG VIOLATION,UNIVERSITY AVENUE & SECOND ST,2017-04-23 00:40:00,37.866981,-122.302083,Sunday
17018353,BURGLARY AUTO,BURGLARY - VEHICLE,3000 FULTON ST,2017-04-02 14:00:00,37.855684,-122.263491,Sunday
17035021,BRANDISHING,WEAPONS OFFENSE,2100 CHANNING WAY,2017-06-18 03:40:00,37.865826,-122.267244,Sunday
17021336,BURGLARY AUTO,BURGLARY - VEHICLE,2300 CURTIS ST,2017-04-16 19:00:00,37.864897,-122.288672,Sunday
17016975,DISTURBANCE,DISORDERLY CONDUCT,2400 PROSPECT ST,2017-03-26 21:34:00,37.867717,-122.249901,Sunday
17015500,THEFT MISD. (UNDER $950),LARCENY,2100 DERBY ST,2017-03-19 16:00:00,37.860366,-122.266802,Sunday
17090617,BURGLARY AUTO,BURGLARY - VEHICLE,2200 SACRAMENTO ST,2017-03-26 05:00:00,37.867212,-122.281739,Sunday
17091612,BURGLARY AUTO,BURGLARY - VEHICLE,ASHBY AVE/CLAREMONT BLVD,2017-08-06 21:00:00,,,Sunday
17039671,NARCOTICS,DRUG VIOLATION,COLLEGE AVENUE & DWIGHT WAY,2017-07-09 00:06:00,37.865711,-122.25389,Sunday
17044457,MISSING JUVENILE,MISSING PERSON,1200 FRANCISCO ST,2017-07-30 10:00:00,37.87304,-122.289659,Sunday
17024230,NARCOTICS,DRUG VIOLATION,HEARST AVENUE & FOURTH ST,2017-04-30 22:08:00,37.868878,-122.300284,Sunday
17018692,THEFT FROM AUTO,LARCENY - FROM VEHICLE,3000 WHEELER ST,2017-04-02 23:30:00,37.855389,-122.264552,Sunday
17024285,BURGLARY AUTO,BURGLARY - VEHICLE,2300 SAN PABLO AVE,2017-04-30 20:30:00,37.864411,-122.290705,Sunday
17091330,IDENTITY THEFT,FRAUD,2700 PRINCE ST,2017-06-18 19:25:00,37.85489,-122.252564,Sunday
17090928,BURGLARY AUTO,BURGLARY - VEHICLE,1600 WARD ST,2017-05-14 01:00:00,37.858132,-122.277595,Sunday
17015244,2ND RESPONSE,NOISE VIOLATION,2300 DURANT AVE,2017-03-19 00:22:00,37.867259,-122.26324,Sunday
17090814,BURGLARY AUTO,BURGLARY - VEHICLE,2100 FOURTH ST,2017-04-09 22:00:00,37.866253,-122.299483,Sunday
17015265,NARCOTICS,DRUG VIOLATION,2500 DURANT AVE,2017-03-19 03:01:00,37.867852,-122.258699,Sunday
17017021,BURGLARY AUTO,BURGLARY - VEHICLE,1600 TYLER ST,2017-03-26 09:00:00,37.852683,-122.276556,Sunday
17022816,THEFT MISD. (UNDER $950),LARCENY,100 UNIVERSITY AVE,2017-04-23 20:00:00,37.86331,-122.316113,Sunday
17033603,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1200 SECOND ST,2017-06-11 20:06:00,37.88024,-122.306387,Sunday
17032041,THEFT FELONY (OVER $950),LARCENY,2000 ALLSTON WAY,2017-06-04 21:16:00,37.869096,-122.270137,Sunday
17090861,THEFT MISD. (UNDER $950),LARCENY,2500 DURANT AVE,2017-04-30 22:30:00,37.867852,-122.258699,Sunday
17018393,DISTURBANCE,DISORDERLY CONDUCT,1500 ASHBY AVE,2017-04-02 17:15:00,37.853316,-122.278738,Sunday
