"year","place","age","time"
1999,1362,30,4886
1999,1363,61,4887
1999,1364,48,4888
1999,1365,22,4888
1999,1366,22,4888
1999,1367,31,4889
1999,1368,24,4890
1999,1369,44,4891
1999,1370,24,4892
1999,1371,41,4894
1999,1372,40,4894
1999,1373,30,4898
1999,1374,44,4901
1999,1375,53,4901
1999,1376,37,4902
1999,1377,41,4904
1999,1378,34,4904
1999,1379,27,4904
1999,1380,33,4905
1999,1381,53,4906
1999,1382,46,4906
1999,1383,40,4907
1999,1384,31,4907
1999,1385,30,4908
1999,1386,48,4908
1999,1387,48,4908
1999,1388,50,4910
1999,1389,44,4910
1999,1390,53,4911
1999,1391,29,4912
1999,1392,35,4913
1999,1393,29,4913
1999,1394,45,4914
1999,1395,49,4914
1999,1396,24,4915
1999,1397,35,4915
1999,1398,43,4915
1999,1399,44,4916
1999,1400,39,4917
1999,1401,25,4918
1999,1402,54,4918
1999,1403,40,4920
1999,1404,36,4921
1999,1405,55,4922
1999,1406,54,4924
1999,1407,25,4925
1999,1408,29,4926
1999,1409,41,4927
1999,1410,46,4928
1999,1411,39,4929
1999,1412,37,4929
1999,1413,30,4932
1999,1414,34,4932
1999,1415,29,4933
1999,1416,66,4934
1999,1417,52,4937
1999,1418,38,4939
1999,1419,57,4939
1999,1420,56,4939
1999,1421,40,4940
1999,1422,44,4940
1999,1423,38,4940
1999,1424,28,4941
1999,1425,48,4942
1999,1426,52,4942
1999,1427,47,4943
1999,1428,31,4943
1999,1429,33,4944
1999,1430,56,4944
1999,1431,49,4945
1999,1432,46,4946
1999,1433,56,4947
1999,1434,56,4947
1999,1435,41,4948
1999,1436,26,4950
1999,1437,30,4951
1999,1438,39,4951
1999,1439,29,4951
1999,1440,37,4952
1999,1441,46,4952
1999,1442,34,4953
1999,1443,35,4953
1999,1444,41,4954
1999,1445,34,4954
1999,1446,37,4955
1999,1447,39,4956
1999,1448,32,4956
1999,1449,69,4958
1999,1450,35,4958
1999,1451,52,4959
1999,1452,44,4960
1999,1453,55,4960
1999,1454,52,4961
1999,1455,50,4961
1999,1456,13,4961
1999,1457,32,4961
1999,1458,57,4962
1999,1459,44,4963
1999,1460,41,4963
1999,1461,43,4964
1999,1462,36,4964
1999,1463,49,4964
1999,1464,42,4965
1999,1465,28,4968
1999,1466,50,4970
1999,1467,48,4971
1999,1468,45,4972
1999,1469,42,4972
1999,1470,41,4972
1999,1471,39,4973
1999,1472,42,4973
1999,1473,46,4973
1999,1474,28,4974
1999,1475,46,4974
1999,1476,70,4975
1999,1477,48,4975
1999,1478,39,4977
1999,1479,49,4978
1999,1480,44,4978
1999,1481,30,4979
1999,1482,37,4979
1999,1483,36,4980
1999,1484,36,4980
1999,1485,52,4981
1999,1486,37,4981
1999,1487,43,4982
1999,1488,24,4983
1999,1489,66,4984
1999,1490,47,4985
1999,1491,35,4986
1999,1492,57,4986
1999,1493,47,4989
1999,1494,47,4989
1999,1495,48,4990
1999,1496,30,4990
1999,1497,28,4990
1999,1498,53,4991
1999,1499,35,4992
1999,1500,30,4992
1999,1501,44,4992
1999,1502,38,4993
1999,1503,35,4994
1999,1504,38,4994
1999,1505,32,4995
1999,1506,38,4996
1999,1507,43,4996
1999,1508,32,4997
1999,1509,34,4998
1999,1510,55,4998
1999,1511,34,4999
1999,1512,46,5000
1999,1513,36,5000
1999,1514,39,5002
1999,1515,58,5005
1999,1516,32,5005
1999,1517,48,5006
1999,1518,55,5006
1999,1519,19,5007
1999,1520,31,5008
1999,1521,44,5009
1999,1522,48,5009
1999,1523,28,5009
1999,1524,32,5010
1999,1525,57,5011
1999,1526,33,5011
1999,1527,48,5012
1999,1528,40,5012
1999,1529,44,5012
1999,1530,53,5014
1999,1531,52,5014
1999,1532,42,5014
1999,1533,53,5015
1999,1534,42,5017
1999,1535,29,5017
1999,1536,38,5017
1999,1537,26,5017
1999,1538,58,5018
1999,1539,35,5018
1999,1540,48,5018
1999,1541,46,5019
1999,1542,35,5019
1999,1543,26,5019
1999,1544,34,5020
1999,1545,35,5020
1999,1546,58,5021
1999,1547,43,5021
1999,1548,27,5023
1999,1549,29,5024
1999,1550,46,5027
1999,1551,52,5027
1999,1552,41,5028
1999,1553,37,5030
1999,1554,35,5030
1999,1555,59,5031
1999,1556,40,5031
1999,1557,43,5032
1999,1558,53,5032
1999,1559,37,5033
1999,1560,40,5033
1999,1561,45,5034
1999,1562,55,5035
1999,1563,52,5036
1999,1564,47,5036
1999,1565,30,5037
1999,1566,41,5038
1999,1567,44,5039
1999,1568,47,5039
1999,1569,42,5039
1999,1570,33,5040
1999,1571,32,5040
1999,1572,39,5041
1999,1573,46,5042
1999,1574,23,5042
1999,1575,39,5043
1999,1576,37,5045
1999,1577,42,5046
1999,1578,28,5046
1999,1579,32,5047
1999,1580,45,5048
1999,1581,51,5048
1999,1582,51,5049
1999,1583,35,5049
1999,1584,45,5050
1999,1585,27,5050
1999,1586,28,5051
1999,1587,25,5052
1999,1588,37,5052
1999,1589,28,5053
1999,1590,24,5054
1999,1591,19,5054
1999,1592,39,5054
1999,1593,27,5056
1999,1594,31,5057
1999,1595,45,5057
1999,1596,40,5057
1999,1597,56,5057
1999,1598,50,5058
1999,1599,31,5059
1999,1600,38,5061
1999,1601,45,5062
1999,1602,57,5062
1999,1603,28,5063
1999,1604,46,5064
1999,1605,48,5064
1999,1606,38,5064
1999,1607,32,5065
1999,1608,47,5065
1999,1609,31,5066
1999,1610,47,5069
1999,1611,35,5070
1999,1612,55,5071
1999,1613,47,5071
1999,1614,40,5071
1999,1615,30,5072
1999,1616,35,5072
1999,1617,29,5072
1999,1618,33,5073
1999,1619,39,5073
1999,1620,60,5073
1999,1621,46,5074
1999,1622,46,5075
1999,1623,46,5076
1999,1624,52,5077
1999,1625,51,5077
1999,1626,45,5077
1999,1627,58,5077
1999,1628,45,5078
1999,1629,40,5078
1999,1630,38,5078
1999,1631,36,5078
1999,1632,55,5078
1999,1633,37,5079
1999,1634,36,5080
1999,1635,38,5080
1999,1636,50,5080
1999,1637,34,5081
1999,1638,31,5081
1999,1639,39,5082
1999,1640,39,5082
1999,1641,60,5083
1999,1642,27,5083
1999,1643,55,5084
1999,1644,25,5084
1999,1645,29,5084
1999,1646,48,5085
1999,1647,61,5086
1999,1648,44,5086
1999,1649,31,5086
1999,1650,32,5087
1999,1651,23,5087
1999,1652,23,5087
1999,1653,39,5089
1999,1654,36,5089
1999,1655,29,5089
1999,1656,51,5089
1999,1657,43,5090
1999,1658,41,5091
1999,1659,26,5091
1999,1660,36,5092
1999,1661,48,5093
1999,1662,48,5093
1999,1663,53,5093
1999,1664,58,5094
1999,1665,43,5094
1999,1666,33,5094
1999,1667,45,5095
1999,1668,60,5095
1999,1669,56,5095
1999,1670,36,5096
1999,1671,54,5097
1999,1672,48,5097
1999,1673,47,5098
1999,1674,22,5099
1999,1675,44,5099
1999,1676,53,5100
1999,1677,45,5100
1999,1678,60,5101
1999,1679,27,5101
1999,1680,39,5102
1999,1681,52,5102
1999,1682,29,5103
1999,1683,54,5104
1999,1684,40,5104
1999,1685,39,5106
1999,1686,41,5107
1999,1687,31,5107
1999,1688,49,5107
1999,1689,28,5108
1999,1690,52,5108
1999,1691,24,5109
1999,1692,55,5109
1999,1693,58,5110
1999,1694,35,5111
1999,1695,36,5111
1999,1696,35,5112
1999,1697,52,5112
1999,1698,42,5113
1999,1699,48,5113
1999,1700,36,5114
1999,1701,50,5114
1999,1702,27,5115
1999,1703,50,5115
1999,1704,42,5116
1999,1705,39,5117
1999,1706,52,5118
1999,1707,44,5118
1999,1708,39,5119
1999,1709,47,5120
1999,1710,42,5120
1999,1711,38,5120
1999,1712,39,5121
1999,1713,55,5123
1999,1714,51,5123
1999,1715,29,5124
1999,1716,59,5124
1999,1717,32,5125
1999,1718,28,5125
1999,1719,48,5125
1999,1720,52,5126
1999,1721,41,5128
1999,1722,56,5128
1999,1723,32,5128
1999,1724,27,5129
1999,1725,35,5129
1999,1726,34,5129
1999,1727,50,5129
1999,1728,42,5131
1999,1729,32,5131
1999,1730,32,5132
1999,1731,29,5132
1999,1732,30,5132
1999,1733,27,5133
1999,1734,47,5134
1999,1735,26,5134
1999,1736,30,5134
1999,1737,49,5135
1999,1738,30,5135
1999,1739,45,5137
1999,1740,38,5137
1999,1741,29,5137
1999,1742,52,5138
1999,1743,34,5139
1999,1744,62,5139
1999,1745,26,5139
1999,1746,29,5140
1999,1747,25,5140
1999,1748,55,5140
1999,1749,32,5141
1999,1750,67,5142
1999,1751,49,5143
1999,1752,54,5143
1999,1753,30,5143
1999,1754,35,5144
1999,1755,37,5144
1999,1756,34,5145
1999,1757,28,5146
1999,1758,47,5147
1999,1759,47,5147
1999,1760,56,5147
1999,1761,46,5148
1999,1762,38,5149
1999,1763,38,5150
1999,1764,39,5150
1999,1765,42,5150
1999,1766,48,5151
1999,1767,27,5151
1999,1768,24,5151
1999,1769,32,5151
1999,1770,36,5152
1999,1771,31,5152
1999,1772,47,5152
1999,1773,35,5153
1999,1774,54,5153
1999,1775,40,5153
1999,1776,31,5153
1999,1777,42,5154
1999,1778,32,5154
1999,1779,54,5155
1999,1780,18,5155
1999,1781,33,5156
1999,1782,55,5156
1999,1783,35,5156
1999,1784,36,5157
1999,1785,51,5158
1999,1786,49,5159
1999,1787,43,5160
1999,1788,64,5160
1999,1789,46,5160
1999,1790,35,5161
1999,1791,49,5161
1999,1792,27,5161
1999,1793,32,5162
1999,1794,38,5163
1999,1795,44,5163
1999,1796,39,5163
1999,1797,37,5165
1999,1798,52,5165
1999,1799,32,5166
1999,1800,27,5166
1999,1801,31,5166
1999,1802,32,5166
1999,1803,51,5166
1999,1804,30,5166
1999,1805,37,5167
1999,1806,35,5167
1999,1807,27,5167
1999,1808,50,5168
1999,1809,55,5168
1999,1810,41,5169
1999,1811,41,5169
1999,1812,46,5170
1999,1813,32,5170
1999,1814,25,5171
1999,1815,36,5171
1999,1816,40,5172
1999,1817,31,5173
1999,1818,52,5174
1999,1819,23,5175
1999,1820,27,5175
1999,1821,36,5177
1999,1822,56,5177
1999,1823,24,5178
1999,1824,44,5178
1999,1825,42,5180
1999,1826,43,5181
1999,1827,45,5181
1999,1828,46,5182
1999,1829,45,5185
1999,1830,34,5186
1999,1831,50,5188
1999,1832,43,5189
1999,1833,48,5189
1999,1834,44,5190
1999,1835,41,5191
1999,1836,43,5192
1999,1837,36,5192
1999,1838,34,5193
1999,1839,27,5193
1999,1840,55,5194
1999,1841,32,5195
1999,1842,48,5196
1999,1843,28,5196
1999,1844,36,5197
1999,1845,30,5197
1999,1846,52,5197
1999,1847,40,5199
1999,1848,37,5200
1999,1849,47,5201
1999,1850,55,5202
1999,1851,35,5203
1999,1852,37,5203
1999,1853,60,5204
1999,1854,42,5204
1999,1855,26,5204
1999,1856,34,5204
1999,1857,48,5205
1999,1858,48,5206
1999,1859,33,5206
1999,1860,49,5207
1999,1861,38,5207
1999,1862,39,5207
1999,1863,28,5208
1999,1864,35,5208
1999,1865,30,5210
1999,1866,29,5210
1999,1867,30,5211
1999,1868,41,5211
1999,1869,54,5211
1999,1870,37,5211
1999,1871,41,5212
1999,1872,31,5212
1999,1873,43,5213
1999,1874,30,5213
1999,1875,59,5213
1999,1876,30,5214
1999,1877,53,5214
1999,1878,46,5216
1999,1879,30,5216
1999,1880,41,5217
1999,1881,63,5217
1999,1882,36,5217
1999,1883,31,5219
1999,1884,52,5220
1999,1885,39,5221
1999,1886,51,5221
1999,1887,51,5222
1999,1888,54,5223
1999,1889,55,5223
1999,1890,46,5225
1999,1891,38,5225
1999,1892,35,5226
1999,1893,28,5227
1999,1894,55,5227
1999,1895,33,5227
1999,1896,48,5228
1999,1897,56,5229
1999,1898,39,5231
1999,1899,38,5232
1999,1900,30,5233
1999,1901,31,5234
1999,1902,32,5234
1999,1903,38,5235
1999,1904,42,5236
1999,1905,48,5237
1999,1906,36,5237
1999,1907,54,5237
1999,1908,34,5239
1999,1909,52,5239
1999,1910,32,5240
1999,1911,26,5240
1999,1912,42,5241
1999,1913,37,5241
1999,1914,40,5242
1999,1915,35,5243
1999,1916,35,5243
1999,1917,46,5243
1999,1918,43,5244
1999,1919,25,5244
1999,1920,28,5244
1999,1921,36,5245
1999,1922,37,5246
1999,1923,40,5247
1999,1924,45,5248
1999,1925,48,5248
1999,1926,38,5249
1999,1927,47,5250
1999,1928,34,5251
1999,1929,54,5251
1999,1930,31,5251
1999,1931,34,5252
1999,1932,32,5253
1999,1933,46,5254
1999,1934,32,5256
1999,1935,37,5257
1999,1936,25,5260
1999,1937,24,5260
1999,1938,56,5261
1999,1939,42,5263
1999,1940,44,5263
1999,1941,38,5264
1999,1942,55,5264
1999,1943,49,5264
1999,1944,42,5266
1999,1945,49,5266
1999,1946,27,5268
1999,1947,56,5269
1999,1948,57,5269
1999,1949,40,5270
1999,1950,49,5270
1999,1951,36,5270
1999,1952,55,5272
1999,1953,24,5274
1999,1954,28,5275
1999,1955,36,5275
1999,1956,38,5276
1999,1957,43,5276
1999,1958,36,5277
1999,1959,31,5277
1999,1960,44,5278
1999,1961,43,5278
1999,1962,47,5279
1999,1963,25,5279
1999,1964,59,5280
1999,1965,37,5280
1999,1966,26,5281
1999,1967,43,5281
1999,1968,40,5282
1999,1969,34,5282
1999,1970,33,5283
1999,1971,50,5284
1999,1972,29,5284
1999,1973,33,5285
1999,1974,34,5285
1999,1975,46,5287
1999,1976,52,5288
1999,1977,50,5288
1999,1978,47,5289
1999,1979,38,5290
1999,1980,27,5290
1999,1981,47,5290
1999,1982,30,5291
1999,1983,30,5292
1999,1984,38,5293
1999,1985,36,5293
1999,1986,24,5294
1999,1987,40,5295
1999,1988,48,5296
1999,1989,49,5297
1999,1990,44,5297
1999,1991,36,5300
1999,1992,34,5300
1999,1993,55,5301
1999,1994,29,5302
1999,1995,52,5302
1999,1996,48,5302
1999,1997,46,5302
1999,1998,52,5304
1999,1999,40,5304
1999,2000,42,5306
1999,2001,28,5306
1999,2002,51,5306
1999,2003,49,5306
1999,2004,25,5307
1999,2005,49,5308
1999,2006,45,5309
1999,2007,53,5309
1999,2008,43,5310
1999,2009,47,5310
1999,2010,25,5311
1999,2011,43,5312
1999,2012,34,5312
1999,2013,39,5313
1999,2014,20,5314
1999,2015,33,5314
1999,2016,41,5314
1999,2017,54,5315
1999,2018,49,5316
1999,2019,45,5316
1999,2020,37,5317
1999,2021,33,5318
1999,2022,32,5319
1999,2023,33,5319
1999,2024,50,5319
1999,2025,46,5320
1999,2026,45,5320
1999,2027,38,5320
1999,2028,53,5321
1999,2029,29,5321
1999,2030,60,5322
1999,2031,43,5322
1999,2032,41,5323
1999,2033,41,5323
1999,2034,59,5323
1999,2035,34,5324
1999,2036,46,5325
1999,2037,58,5326
1999,2038,24,5327
1999,2039,39,5328
1999,2040,49,5328
1999,2041,42,5329
1999,2042,39,5329
1999,2043,35,5329
1999,2044,53,5330
1999,2045,38,5332
1999,2046,32,5332
1999,2047,45,5333
1999,2048,64,5333
1999,2049,31,5333
1999,2050,51,5334
1999,2051,39,5334
1999,2052,33,5335
1999,2053,47,5335
1999,2054,31,5335
1999,2055,28,5336
1999,2056,27,5336
1999,2057,34,5336
1999,2058,45,5337
1999,2059,28,5339
1999,2060,30,5340
1999,2061,45,5342
1999,2062,59,5343
1999,2063,40,5343
1999,2064,46,5344
1999,2065,27,5344
1999,2066,50,5345
1999,2067,41,5346
1999,2068,34,5346
1999,2069,56,5347
1999,2070,41,5347
1999,2071,54,5348
1999,2072,33,5349
1999,2073,32,5349
1999,2074,46,5350
1999,2075,33,5350
1999,2076,56,5350
1999,2077,32,5351
1999,2078,34,5353
1999,2079,27,5354
1999,2080,56,5354
1999,2081,48,5356
1999,2082,42,5356
1999,2083,32,5358
1999,2084,51,5358
1999,2085,39,5359
1999,2086,41,5359
1999,2087,59,5359
1999,2088,52,5360
1999,2089,46,5361
1999,2090,51,5362
1999,2091,52,5362
1999,2092,31,5362
1999,2093,47,5363
1999,2094,39,5363
1999,2095,23,5364
1999,2096,39,5364
1999,2097,32,5364
1999,2098,62,5365
1999,2099,48,5365
1999,2100,48,5366
1999,2101,52,5366
1999,2102,25,5367
1999,2103,44,5368
1999,2104,40,5368
1999,2105,27,5369
1999,2106,27,5369
1999,2107,48,5369
1999,2108,44,5370
1999,2109,32,5372
1999,2110,33,5373
1999,2111,45,5373
1999,2112,29,5374
1999,2113,40,5374
1999,2114,56,5374
1999,2115,38,5376
1999,2116,47,5379
1999,2117,51,5380
1999,2118,35,5381
1999,2119,28,5382
1999,2120,39,5383
1999,2121,57,5383
1999,2122,43,5383
1999,2123,45,5384
1999,2124,52,5384
1999,2125,30,5385
1999,2126,54,5386
1999,2127,52,5388
1999,2128,55,5389
1999,2129,38,5389
1999,2130,39,5389
1999,2131,30,5391
1999,2132,50,5391
1999,2133,44,5392
1999,2134,41,5392
1999,2135,39,5393
1999,2136,55,5393
1999,2137,37,5395
1999,2138,34,5395
1999,2139,48,5397
1999,2140,43,5398
1999,2141,20,5398
1999,2142,26,5398
1999,2143,33,5398
1999,2144,36,5399
1999,2145,47,5400
1999,2146,43,5400
1999,2147,29,5401
1999,2148,55,5401
1999,2149,52,5401
1999,2150,39,5402
1999,2151,36,5404
1999,2152,50,5405
1999,2153,41,5405
1999,2154,16,5406
1999,2155,37,5406
1999,2156,27,5406
1999,2157,52,5410
1999,2158,27,5411
1999,2159,32,5412
1999,2160,47,5413
1999,2161,38,5414
1999,2162,49,5415
1999,2163,40,5416
1999,2164,42,5416
1999,2165,52,5417
1999,2166,26,5418
1999,2167,53,5418
1999,2168,58,5419
1999,2169,31,5419
1999,2170,30,5420
1999,2171,33,5420
1999,2172,50,5421
1999,2173,66,5421
1999,2174,43,5422
1999,2175,45,5422
1999,2176,31,5422
1999,2177,39,5423
1999,2178,27,5426
1999,2179,40,5426
1999,2180,46,5427
1999,2181,32,5428
1999,2182,39,5429
1999,2183,27,5429
1999,2184,37,5430
1999,2185,76,5432
1999,2186,37,5434
1999,2187,41,5434
1999,2188,33,5435
1999,2189,46,5435
1999,2190,36,5436
1999,2191,56,5436
1999,2192,33,5436
1999,2193,54,5437
1999,2194,43,5437
1999,2195,36,5438
1999,2196,57,5439
1999,2197,38,5439
1999,2198,25,5440
1999,2199,25,5441
1999,2200,72,5442
1999,2201,43,5442
1999,2202,59,5442
1999,2203,32,5443
1999,2204,35,5443
1999,2205,48,5445
1999,2206,36,5445
1999,2207,32,5446
1999,2208,47,5447
1999,2209,45,5447
1999,2210,55,5448
1999,2211,49,5448
1999,2212,51,5449
1999,2213,53,5449
1999,2214,33,5450
1999,2215,28,5451
1999,2216,37,5451
1999,2217,31,5452
1999,2218,40,5452
1999,2219,49,5452
1999,2220,44,5454
1999,2221,57,5454
1999,2222,30,5455
1999,2223,46,5455
1999,2224,60,5456
1999,2225,56,5456
1999,2226,42,5457
1999,2227,51,5457
1999,2228,39,5458
1999,2229,42,5459
1999,2230,51,5459
1999,2231,51,5459
1999,2232,49,5460
1999,2233,48,5461
1999,2234,35,5461
1999,2235,43,5461
1999,2236,44,5462
1999,2237,46,5462
1999,2238,45,5462
1999,2239,31,5463
1999,2240,32,5463
1999,2241,34,5464
1999,2242,41,5465
1999,2243,50,5466
1999,2244,26,5466
1999,2245,64,5467
1999,2246,39,5467
1999,2247,27,5468
1999,2248,44,5468
1999,2249,52,5468
1999,2250,16,5469
1999,2251,38,5469
1999,2252,36,5469
1999,2253,32,5470
1999,2254,26,5470
1999,2255,37,5472
1999,2256,28,5473
1999,2257,57,5473
1999,2258,34,5474
1999,2259,37,5474
1999,2260,26,5475
1999,2261,68,5477
1999,2262,38,5477
1999,2263,60,5478
1999,2264,29,5478
1999,2265,39,5479
1999,2266,36,5480
1999,2267,47,5481
1999,2268,27,5483
1999,2269,48,5483
1999,2270,27,5484
1999,2271,51,5485
1999,2272,39,5487
1999,2273,16,5487
1999,2274,56,5487
1999,2275,49,5488
1999,2276,43,5488
1999,2277,41,5489
1999,2278,54,5489
1999,2279,28,5490
1999,2280,29,5491
1999,2281,56,5492
1999,2282,46,5493
1999,2283,39,5493
1999,2284,35,5494
1999,2285,34,5494
1999,2286,30,5495
1999,2287,25,5495
1999,2288,54,5495
1999,2289,37,5497
1999,2290,27,5498
1999,2291,51,5498
1999,2292,26,5499
1999,2293,29,5500
1999,2294,56,5500
1999,2295,63,5501
1999,2296,26,5503
1999,2297,33,5503
1999,2298,30,5504
1999,2299,46,5504
1999,2300,49,5505
1999,2301,57,5506
1999,2302,35,5506
1999,2303,38,5506
1999,2304,25,5507
1999,2305,26,5507
1999,2306,35,5508
1999,2307,29,5508
1999,2308,30,5509
1999,2309,54,5509
1999,2310,41,5510
1999,2311,27,5510
1999,2312,42,5511
1999,2313,43,5511
1999,2314,31,5511
1999,2315,44,5511
1999,2316,28,5511
1999,2317,36,5512
1999,2318,49,5512
1999,2319,51,5512
1999,2320,29,5513
1999,2321,30,5515
1999,2322,17,5515
1999,2323,44,5516
1999,2324,40,5516
1999,2325,37,5516
1999,2326,51,5517
1999,2327,49,5518
1999,2328,45,5518
1999,2329,53,5518
1999,2330,53,5519
1999,2331,49,5520
1999,2332,42,5522
1999,2333,37,5523
1999,2334,50,5523
1999,2335,52,5524
1999,2336,26,5525
1999,2337,59,5527
1999,2338,58,5528
1999,2339,54,5528
1999,2340,36,5530
1999,2341,56,5532
1999,2342,45,5533
1999,2343,29,5533
1999,2344,40,5533
1999,2345,29,5534
1999,2346,59,5536
1999,2347,49,5536
1999,2348,59,5540
1999,2349,45,5540
1999,2350,55,5541
1999,2351,52,5542
1999,2352,53,5543
1999,2353,27,5543
1999,2354,64,5543
1999,2355,35,5544
1999,2356,27,5544
1999,2357,40,5546
1999,2358,51,5549
1999,2359,32,5549
1999,2360,39,5550
1999,2361,40,5553
1999,2362,42,5554
1999,2363,55,5554
1999,2364,28,5554
1999,2365,34,5556
1999,2366,30,5558
1999,2367,44,5561
1999,2368,50,5561
1999,2369,46,5562
1999,2370,41,5563
1999,2371,30,5564
1999,2372,54,5565
1999,2373,41,5568
1999,2374,37,5569
1999,2375,31,5569
1999,2376,56,5569
1999,2377,31,5571
1999,2378,49,5572
1999,2379,49,5573
1999,2380,44,5574
1999,2381,30,5576
1999,2382,46,5576
1999,2383,42,5578
1999,2384,52,5578
1999,2385,59,5580
1999,2386,44,5580
1999,2387,43,5581
1999,2388,52,5581
1999,2389,53,5582
1999,2390,35,5582
1999,2391,35,5583
1999,2392,29,5584
1999,2393,47,5585
1999,2394,49,5585
1999,2395,35,5585
1999,2396,41,5585
1999,2397,41,5586
1999,2398,37,5586
1999,2399,49,5586
1999,2400,59,5587
1999,2401,31,5587
1999,2402,35,5588
1999,2403,35,5589
1999,2404,36,5590
1999,2405,75,5591
1999,2406,28,5591
1999,2407,53,5591
1999,2408,50,5592
1999,2409,62,5592
1999,2410,52,5593
1999,2411,51,5593
1999,2412,52,5593
1999,2413,46,5594
1999,2414,57,5596
1999,2415,51,5597
1999,2416,47,5598
1999,2417,63,5599
1999,2418,38,5599
1999,2419,35,5600
1999,2420,25,5600
1999,2421,34,5604
1999,2422,28,5605
1999,2423,34,5605
1999,2424,26,5605
1999,2425,35,5607
1999,2426,39,5607
1999,2427,50,5608
1999,2428,29,5608
1999,2429,54,5609
1999,2430,60,5610
1999,2431,40,5611
1999,2432,40,5611
1999,2433,32,5611
1999,2434,44,5612
1999,2435,26,5612
1999,2436,47,5613
1999,2437,31,5614
1999,2438,32,5614
1999,2439,46,5615
1999,2440,49,5615
1999,2441,31,5616
1999,2442,33,5616
1999,2443,38,5616
1999,2444,11,5617
1999,2445,43,5617
1999,2446,36,5619
1999,2447,52,5621
1999,2448,34,5622
1999,2449,28,5623
1999,2450,33,5624
1999,2451,46,5624
1999,2452,27,5625
1999,2453,13,5626
1999,2454,37,5626
1999,2455,36,5627
1999,2456,36,5630
1999,2457,37,5632
1999,2458,54,5633
1999,2459,47,5633
1999,2460,21,5634
1999,2461,39,5636
1999,2462,41,5636
1999,2463,44,5637
1999,2464,43,5637
1999,2465,40,5638
1999,2466,59,5640
1999,2467,55,5640
1999,2468,40,5641
1999,2469,51,5642
1999,2470,52,5643
1999,2471,49,5643
1999,2472,53,5643
1999,2473,55,5647
1999,2474,50,5648
1999,2475,39,5650
1999,2476,42,5651
1999,2477,49,5653
1999,2478,55,5653
1999,2479,43,5654
1999,2480,25,5655
1999,2481,56,5656
1999,2482,15,5656
1999,2483,40,5657
1999,2484,40,5657
1999,2485,30,5658
1999,2486,57,5658
1999,2487,34,5659
1999,2488,40,5659
1999,2489,27,5660
1999,2490,37,5660
1999,2491,51,5661
1999,2492,44,5661
1999,2493,39,5662
1999,2494,37,5663
1999,2495,40,5663
1999,2496,58,5663
1999,2497,77,5664
1999,2498,44,5664
1999,2499,27,5664
1999,2500,48,5665
1999,2501,54,5665
1999,2502,28,5666
1999,2503,39,5666
1999,2504,52,5667
1999,2505,43,5668
1999,2506,30,5668
1999,2507,60,5669
1999,2508,45,5669
1999,2509,44,5670
1999,2510,30,5672
1999,2511,52,5673
1999,2512,52,5674
1999,2513,47,5674
1999,2514,29,5676
1999,2515,40,5676
1999,2516,55,5677
1999,2517,41,5678
1999,2518,40,5679
1999,2519,31,5679
1999,2520,36,5679
1999,2521,63,5680
1999,2522,46,5680
1999,2523,25,5681
1999,2524,44,5682
1999,2525,55,5682
1999,2526,26,5682
1999,2527,41,5683
1999,2528,27,5683
1999,2529,39,5684
1999,2530,43,5687
1999,2531,32,5688
1999,2532,36,5688
1999,2533,41,5689
1999,2534,43,5690
1999,2535,47,5690
1999,2536,43,5691
1999,2537,48,5691
1999,2538,55,5692
1999,2539,29,5692
1999,2540,48,5694
1999,2541,51,5694
1999,2542,26,5698
1999,2543,35,5698
1999,2544,29,5700
1999,2545,40,5701
1999,2546,43,5702
1999,2547,44,5702
1999,2548,40,5703
1999,2549,27,5703
1999,2550,33,5704
1999,2551,33,5705
1999,2552,32,5705
1999,2553,32,5706
1999,2554,30,5706
1999,2555,55,5707
1999,2556,59,5708
1999,2557,23,5710
1999,2558,44,5711
1999,2559,41,5712
1999,2560,56,5712
