cz,czname,stateabbrv,aum,rm,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
12702.0,Maysville,KY,40.089752,0.34591,52963,1.0,0.027792988,0.12366056,0.02658163,0.025389483,0.025673114,0.32241055,27372.05,0.42189,8.344,0.33844998,0.5188,0.010921975,1613.3701,0.20000000000000018,0.0,6.079767791872715,16.28188561599656,-3.8404348,-0.005180213,0.018881105,1150.0,0.0015598317,0.5852117,0.22344773,11.18897113434798,0.0026536,0.011309782300851537,0.00866642750599475,0.005710353,-0.1623017717829848,0.5234786,0.0006986009,0.17290904,0.10127947,0.6028495,-0.0028993164
12800.0,Washington,IN,43.46,0.34728,134026,1.0,0.0027233523,0.04780778,0.03897598,0.037879106,0.039088327,0.31381983,35834.516,0.31231,8.426001,0.22805001,0.63237,0.013572064,1944.1655,0.0,0.0,6.149758047548915,19.45984010098885,3.411023,,,,,0.6786573,0.279271,4.47648041173749,0.0056196,0.021652515183621088,0.016384880545565784,0.008570686,0.35951508047408887,0.5346724,0.0012012594,0.1520663,0.09403762,0.62322503,-0.005687253
12901.0,Lexington-Fayette,KY,36.947,0.37984,525970,1.0,0.09048045,0.17016663,0.08240059,0.071919926,0.08963549,0.3454203,36577.01,0.48492,13.3,0.35192,0.49024,0.016159175,1527.2162,0.20000000000000018,0.0,5.9837197099148325,16.63438773999973,-3.6561146,0.014742933,0.01901249,4440.658,0.05429787,0.67730296,0.16186549,2.319999286841598,0.0041688,0.015704317736753046,0.016010418845181285,0.037205465,0.30444060733266065,0.5138601,0.0015595688,0.22342665,0.11143405,0.5443232,-0.0038430744
12902.0,Mount Sterling,KY,38.977,0.37692,40195,0.0,0.026122652,0.07677915,0.019647185,0.017555421,0.025108617,0.32325742,28067.295,0.45751,12.549999,0.33201,0.50797,0.007956669,1229.7278,0.20000000000000018,0.0,5.55580357142857,15.750714285714285,-6.9196463,0.0139371725,,,,0.571108,0.23499437,1.3998552754818445,0.0033499,0.01781316084090061,0.013011568603060082,0.0050813006,-1.131946079040633,0.34170917,0.0005350932,0.19318615,0.11379686,0.60354644,-0.0137751885
12903.0,Danville,KY,39.6525,0.35614,86667,0.0,0.051415186,0.08956083,0.027475653,0.025133813,0.034028914,0.3529316,30745.682,0.39185,7.2630005,0.31922,0.55225,0.010124417,1239.0168,0.20000000000000018,0.0,5.846930791663703,16.020421082580555,-3.1417115,0.008932238,0.011538417,16900.0,0.45217174,0.6034337,0.24278829,1.3190887530348838,0.0035547,0.019649924423367604,0.015023019142234069,0.014277083,-0.026433174559501803,0.6926743,0.0009576886,0.19468714,0.10645663,0.6164842,-0.0052402695
13000.0,Elizabethtown,KY,42.36275,0.32811,176597,1.0,0.07444067,0.15602097,0.026537688,0.025991505,0.026223838,0.3384063,29945.48,0.35071,8.532001,0.26539,0.61918,0.008362534,1516.7466,0.20000000000000018,0.0,5.676139092636834,18.01417620605069,-1.7552962,-0.0061996174,0.011325221,1084.0997,-0.1028885,0.6392822,0.19999734,0.7509568394586925,0.0032014998,0.032146638957626684,0.025521384847987227,0.02869122,-1.3086790236971997,0.526351,0.0009399933,0.1910672,0.107444406,0.6120344,-0.0072746044
13101.0,Louisville,KY,37.8755,0.38738,1100767,1.0,0.13203067,0.3111657,0.10370369,0.095348716,0.11038876,0.2605531,39192.27,0.47085,13.684,0.33401,0.50597,0.015928984,1833.1074,0.20000000000000018,0.0,5.998255376587716,17.884150842539317,-6.3355284,0.020463917,0.013626862,6141.1533,-0.044740506,0.6600483,0.16203,0.945318753455078,0.0046547,0.012301422553546755,0.011862637597239016,0.026885904,0.3877951532361034,0.5286005,0.0028979792,0.24960686,0.11979396,0.54097337,-0.0111594
13102.0,Madison,IN,40.8025,0.40922,49985,1.0,0.013464039,0.032451402,0.011547104,0.01931116,0.005668223,0.410579,31204.812,0.35548,6.725,0.28823,0.58073,0.01543337,2190.3098,0.0,0.0,6.340796635329044,17.31415141019297,-0.71671355,0.0076949503,0.040012002,9007.695,-0.043517467,0.64382255,0.27222496,6.025471031710788,0.0046997,0.020706211863559067,0.019345803741122335,0.013407727,0.46170848243062496,0.50393116,0.0011944578,0.204947,0.12342918,0.5858892,-0.003316875
13103.0,Bardstown,KY,44.11525,0.36613,66605,0.0,0.067877784,0.092382036,0.02177142,0.021964319,0.017117836,0.37257078,30725.816,0.39459,12.494,0.26964998,0.60993,0.009070919,1284.3955,0.20000000000000018,0.0,6.31704628949302,18.152204261572372,-1.7552401,-0.001705501,0.015013888,6000.0,-0.10500542,0.6279865,0.291278,0.9561083832708621,0.0039993,0.020599054125065686,0.015539373920876811,0.011437548,0.47548633667376694,0.7678703,0.0007356805,0.20198171,0.10103081,0.5677363,-0.006396446
13200.0,Owensboro,KY,43.34475,0.35931,177640,1.0,0.032520827,0.117206216,0.04930308,0.04582681,0.05258802,0.3869692,31538.422,0.38723,9.513,0.2921,0.59154,0.010816727,2194.2988,0.20000000000000018,0.0,6.026023321820608,16.656471634237253,9.696479,-0.014866406,0.02251745,4452.34,-0.039451864,0.60231197,0.21779232,1.108023121472562,0.0037069,0.007250619229903175,0.008263904526007657,0.008728764,0.47339043158084837,0.697889,0.0012215717,0.19151938,0.10696369,0.6029915,-0.0081883045
13300.0,Findlay,OH,44.022,0.34808,246623,0.0,0.014775589,0.08889327,0.03210799,0.028057678,0.033719804,0.45667943,34868.53,0.30167,8.274,0.21893,0.68377,0.01799836,1698.6455,2.6599999999999997,0.0,5.3546083954144255,19.15255870238067,11.407437,,0.02432863,14623.467,0.083355054,0.6664443,0.32383046,1.2858570268519893,0.0051579,0.014151153785332268,0.015266216046354152,0.014314381,1.1056925376957008,0.5230007,0.0006552478,0.18494236,0.0985659,0.58139557,-0.0077150045
13400.0,Lima,OH,44.66275,0.38155,260393,1.0,0.05201753,0.25165737,0.04775928,0.048729897,0.04345955,0.44458678,35091.95,0.31561,9.453,0.22107999,0.66504,0.017527752,1858.6757,2.6599999999999997,0.0,5.108520640601588,19.71142089882316,13.716733,,0.019201744,7746.603,0.05625757,0.65194803,0.2982722,2.6655341786629685,0.0053328,0.009470300660924065,0.011252222601990068,0.009158254,1.4140218962088282,0.6293449,0.0007521971,0.17449802,0.08958137,0.59040064,-0.0042821537
13501.0,Toledo,OH,39.38775,0.36815,834343,1.0,0.097312495,0.29037482,0.07838838,0.07428975,0.07924094,0.34518144,38616.418,0.38621,10.884001,0.27736998,0.55198,0.025068918,2127.7812,2.6599999999999997,0.0,6.145249170921536,18.83034033046581,2.0536973,,0.011985478,3600.0713,-0.053864006,0.65944725,0.21355888,0.995635707520503,0.0050058,0.012913154422102181,0.014610298162746017,0.02588838,0.4422463538867041,0.51255417,0.001289884,0.23570085,0.10536283,0.5375096,-0.011638152
13502.0,Defiance,OH,43.70225,0.32885,98981,0.0,0.011345612,0.080729894,0.015487962,0.013012461,0.019029034,0.43708736,35188.027,0.31482,11.039,0.20442998,0.68053,0.01809518,1798.4792,2.6599999999999997,0.0,5.047991302547112,19.590117001449578,13.317789,,0.010102949,14850.0,0.05526804,0.6787722,0.42212048,3.9711045168386585,0.0047719,0.012295288994857599,0.01508370293288611,0.011186613,0.9294307212292686,0.5196755,0.00046473567,0.17479517,0.10035121,0.60215884,-0.011534573
13600.0,South Bend,IN,39.22675,0.38743,657906,1.0,0.106638335,0.26415053,0.066839844,0.05998985,0.070573546,0.3852997,36189.453,0.42337,11.2109995,0.31126,0.54475,0.017591393,1861.8546,0.0,0.0,6.4978999906616615,18.306072358683238,-2.923104,,0.021279635,12137.865,0.07670383,0.6488307,0.24741928,1.3914478342173981,0.004696,0.015211899572279322,0.016639155137664043,0.039827168,0.06477342603957538,0.42363954,0.0012083793,0.23063739,0.105972104,0.5523371,-0.011346855
13700.0,Concord,IN,42.16475,0.32391,372184,1.0,0.033238936,0.1761856,0.027060624,0.02729203,0.024442736,0.4048818,35487.246,0.39529,15.141,0.24387999,0.62733,0.01893831,2052.246,0.0,0.0,6.4372174004215585,18.789869548109802,-4.1990376,,0.005373686,8100.151,0.051436782,0.6864903,0.4211669,3.3593681300819136,0.0052839,0.019441996431872405,0.019006727855039443,0.051643305,-0.043325703336916266,0.35998592,0.0012509127,0.17969674,0.10491438,0.59019953,-0.016782038
13800.0,Wayne,IN,42.8755,0.33686,129528,0.0,0.005566364,0.05611476,0.019930083,0.020777548,0.01841758,0.43856436,35790.42,0.36417,15.0720005,0.21345001,0.63501,0.0183617,2006.8875,0.0,0.0,6.961235656842487,18.42946618894281,1.6258405,,0.015440677,13029.503,0.08585926,0.6785238,0.3923006,1.8944096744065688,0.0049738,0.020319930825767402,0.021624668025446235,0.022090342,0.555716055935949,0.40351894,0.0004643316,0.15122591,0.09994848,0.6112475,-0.005879268
13900.0,Center,IN,40.443253,0.32345,192308,1.0,0.03762714,0.15016218,0.04557113,0.036743145,0.055263035,0.4505857,37701.094,0.33695,8.196,0.25499,0.53661,0.017271528,2568.7593,0.0,0.0,6.664884043795275,17.773560009404015,0.6285237,,0.010399983,2810.7124,-0.27056417,0.6319215,0.32568514,1.7332237444560672,0.0049022003,0.012141980572831083,0.015225575639078977,0.020054134,0.854099200696189,0.44779208,0.001034836,0.20094359,0.11813127,0.5880635,-0.018025776
14000.0,Muncie,IN,37.95125,0.38089,415487,1.0,0.057917576,0.21608646,0.061886195,0.06015904,0.063002504,0.4172296,34883.793,0.3838,10.075,0.28305,0.55677,0.015687527,1857.9609,0.0,0.0,6.65494085045926,17.166542796597152,-3.912395,,0.021661328,6770.458,0.12690227,0.6207673,0.23881115,1.1200391637636578,0.0042958,0.011350535636494042,0.014659905123385329,0.011343044,0.6538045426019092,0.35195807,0.00079210685,0.22922972,0.11487833,0.56938475,-0.0221733
14100.0,Fort Wayne,IN,40.56,0.38108,557161,1.0,0.06753703,0.28965992,0.07517693,0.05815318,0.08644409,0.3523472,38528.855,0.38116,13.3029995,0.24813,0.57293,0.015970334,1813.6249,0.0,0.0,6.490568237937149,19.090074116811646,-0.55968326,,0.019742947,7205.5146,-0.15519817,0.7007153,0.2720137,2.1379230891053256,0.0044098,0.012570872692094386,0.013750065061983879,0.028072424,0.9012213813678184,0.48621672,0.0028619773,0.2000327,0.10514334,0.57564783,-0.014770496
14200.0,Indianapolis,IN,37.225002,0.3976,1507346,1.0,0.14083031,0.332802,0.10661784,0.08877741,0.121501684,0.2620311,42510.4,0.45856,13.844,0.32011998,0.47947,0.019502511,2518.6187,0.0,0.0,6.99115468315204,18.751861148498048,0.5490767,,0.009287847,8685.15,-0.103566945,0.69901425,0.15426292,0.9363373829385087,0.0047504,0.020333752171034388,0.0162995092035936,0.035180785,0.6899305583544652,0.40843973,0.003926009,0.22564656,0.115419,0.5496563,-0.011535164
14300.0,Columbus,IN,39.68975,0.38823,163284,1.0,0.010490924,0.076970816,0.048469804,0.037960086,0.060894694,0.40371418,35466.15,0.3808,12.38,0.257,0.59315,0.017165754,2589.8835,0.0,0.0,6.34072134533117,19.32225623248267,0.47703215,,0.012248597,3264.2866,-0.30239755,0.67122453,0.34530345,1.7703244573062764,0.0046854,0.015371989907155631,0.014882046005732343,0.024068916,0.5350345278770593,0.49976116,0.0015460881,0.17458081,0.11632923,0.62516135,-0.006266064
14400.0,Terre Haute,IN,42.25225,0.35653,261832,1.0,0.034697823,0.15482122,0.042189073,0.043066997,0.03838878,0.3913478,31381.553,0.36713,8.691,0.28022,0.59228,0.018071165,1875.188,0.0,0.0,6.449667005305336,17.337478270685175,-0.31692007,,0.0267347,8387.65,0.09213134,0.6103229,0.20244299,1.947009970902167,0.0045213,0.012851752268630267,0.014600965504598369,0.013266967,0.6113393204700592,0.36604768,0.0016651899,0.19742654,0.112753235,0.5657589,-0.011030094
14500.0,Lafayette,IN,43.061,0.33864,347966,1.0,0.03644609,0.20918977,0.0721744,0.076729074,0.0657365,0.42942014,32344.941,0.34945,8.583,0.26362,0.58568,0.017716145,1719.245,0.0,0.0,6.300310825278194,18.1256685285876,0.094591856,0.020706195,0.011495376,3657.0786,0.16133595,0.643731,0.23592292,1.1148580497340719,0.0052475,0.015268733152089571,0.017280423949466328,0.048167,0.4349827040257076,0.3928171,0.0011550974,0.1911577,0.09665401,0.54691696,-0.010530233
14600.0,Bloomington,IN,41.2375,0.35026,280923,1.0,0.014498635,0.10529837,0.063255325,0.06973605,0.057553634,0.39673117,30524.537,0.39387,10.999001,0.28388,0.57433,0.015432471,1619.9143,0.0,0.0,6.009604111058448,18.93927956694191,1.8143728,,0.007119389,3893.1353,0.2638913,0.6341908,0.18080953,4.993670283091223,0.0047783,0.01540635690206925,0.01681243614798361,0.028556017,0.042877632973387626,0.4022241,0.0009148414,0.18032168,0.10203517,0.5234585,-0.0102228355
14700.0,Evansville,IN,43.605247,0.39821,388604,1.0,0.04084621,0.21011223,0.06983036,0.061444964,0.07814718,0.3662573,36908.453,0.40158,13.881,0.26277,0.57405,0.018640341,2022.2896,0.0,0.0,6.535131895252454,18.081507720546796,0.95699847,0.01365313,0.018013196,6157.4478,-0.03862259,0.6672253,0.22474934,1.3373188687374797,0.0054244,0.006893907422466058,0.007120359028728474,0.013209999,1.2901160088972685,0.5089731,0.0027710712,0.18810625,0.11015684,0.58530617,-0.0050090123
14801.0,Olney,IL,47.32275,0.33783,55642,0.0,0.001994896,0.015721394,0.014680342,0.01609626,0.01133502,0.48557508,31874.812,0.34305,8.23,0.26075,0.64257,0.012130667,2253.7578,0.0,0.47619048,4.303145225273165,15.69196811160937,9.889153,0.0066922624,0.03594407,5275.0,0.009949492,0.6029137,0.21484734,21.03054102922001,0.0047859,0.011178606088925631,0.010675389094568851,0.005908977,1.562334188641031,0.6256425,,0.17602831,0.10577242,0.6078427,0.007590244
14802.0,Vincennes,IN,45.0425,0.38754,54708,0.0,0.015427359,0.061181534,0.033771776,0.036237568,0.029453615,0.48753887,30101.045,0.37918,8.491,0.29427,0.58371,0.012371203,2268.4402,0.0,0.0,5.7118016967031595,16.722125165855818,4.2620525,0.035406187,0.018278861,2500.0,-0.12679033,0.62713987,0.12160665,0.9630952705792752,0.0058411,0.010089932002632156,0.011369452365284785,0.009503445,0.6868990199578647,0.4952292,0.00073874055,0.20373514,0.106749125,0.55991757,-0.012357269
14900.0,Gary,IN,40.69775,0.35831,675971,1.0,0.18168235,0.44382605,0.0803924,0.08242838,0.07469232,0.27669883,38097.227,0.36894,10.709,0.26185,0.53163,0.020163175,2257.8982,0.0,0.0,7.060735627492317,20.33750340404971,-3.7802563,,0.016272888,7395.3203,-0.10207197,0.636884,0.19659783,0.9942020443401223,0.004407,0.023795399506783575,0.01858659617054578,0.045994706,-0.22890654912175445,0.4389937,0.0018329188,0.2438946,0.10028962,0.53310627,-0.012457215
15000.0,Canton,OH,41.75725,0.37769,700866,1.0,0.043421995,0.19808471,0.053879593,0.04945951,0.057725765,0.37781855,35700.414,0.38113,11.019,0.27094,0.63306,0.018186668,1768.4114,2.6599999999999997,0.0,5.562684550762957,19.276491168765325,12.753225,,0.014268063,8639.043,-0.038901906,0.6417098,0.25907338,1.5501653995687656,0.0046835,0.012543053879058194,0.01314659292931887,0.014590769,0.9766785870411715,0.4930871,0.00071330136,0.18689008,0.10117838,0.58419585,-0.008812758
15100.0,Lorain,OH,39.6395,0.35322,423702,1.0,0.07255571,0.20698044,0.0635181,0.061546814,0.06485465,0.3615688,38660.344,0.34233,8.7109995,0.25522,0.59933,0.02045591,2043.5116,2.6599999999999997,0.0,5.833038674040835,19.049520913181134,7.8785834,,0.014160896,11564.786,-0.08793093,0.6483143,0.2557107,1.4765645522092974,0.0053097997,0.022088637768998023,0.01842096567870815,0.022865878,0.6989852974346689,0.47810963,0.0013197713,0.22215708,0.105745055,0.56819016,-0.009614288
15200.0,Cleveland,OH,38.2025,0.40522,2661167,1.0,0.17490335,0.44626847,0.11476653,0.106441446,0.11895842,0.26842758,42208.22,0.46306,13.743,0.32563,0.53765,0.02688278,2676.9546,2.6599999999999997,0.0,6.957654917619658,18.394898676407976,5.207949,,0.01127325,7048.5664,-0.034288708,0.647639,0.18930925,1.1440035062008755,0.0051452,0.010256778323194297,0.015137343879583657,0.047969252,0.45513322806504714,0.5176522,0.0014512949,0.2539122,0.10737067,0.52075607,-0.011797618
15300.0,Parkersburg,WV,41.542503,0.36654,202967,1.0,0.0075283176,0.043766122,0.028032856,0.025128867,0.031163732,0.34572792,32372.127,0.37534,7.5790005,0.29955,0.57768,0.014648625,1826.2048,2.5,0.0,5.851071619680627,16.91788098121498,-0.28383297,-0.0032756552,0.024634546,7252.8257,0.02954271,0.58231926,0.18964756,1.3826623693421827,0.0033881,0.006680889011514187,0.007562805776308464,0.0075709037,0.332695623100023,0.39843917,0.00075381715,0.18982956,0.10795719,0.5985206,-0.0014932988
15400.0,Zanesville,OH,41.222,0.4078,188410,1.0,0.029196965,0.114728026,0.027413696,0.02383565,0.027643716,0.34563473,30313.434,0.35204,8.705,0.26499,0.61511,0.015892899,1635.1254,2.6599999999999997,0.0,4.949581793617506,19.24712294188515,7.2472224,,0.015922721,7500.816,0.023009676,0.60275364,0.24045488,3.839983397596269,0.0040348,0.013682925534738072,0.013927073934504538,0.007861758,0.5759019005897452,0.35328272,0.0004086832,0.2018453,0.10722733,0.57784426,-0.0063064527
15500.0,Steubenville,OH,41.03725,0.41037,132008,1.0,0.039043088,0.18358213,0.030101653,0.036924828,0.017928518,0.37769872,32010.125,0.35008,9.312,0.25696,0.63161,0.017754016,1512.3103,2.6599999999999997,0.0,5.9349836033791865,17.524055321143926,8.38401,-0.0087273205,0.022725895,11197.168,0.19610682,0.54632866,0.21567823,1.3155093390488146,0.0033969,0.010840252105932974,0.011628083146475971,0.013425552,0.8926390723218967,0.44772285,0.0009317617,0.21125622,0.09815247,0.5705113,-0.0022320363
15600.0,Wheeling,WV,45.4145,0.33778,195637,1.0,0.022659313,0.1510267,0.03530166,0.03796669,0.028623838,0.34341437,31110.62,0.40294,10.613,0.29681,0.57842,0.015154774,1663.7904,2.5,0.0,6.138989591966669,16.47569909413155,1.848691,-0.005994977,0.025557538,4863.99,-0.08895849,0.5461011,0.14066705,0.7946957790620428,0.0031929999,0.005060392461548684,0.006685851858288565,0.008715947,0.7900594878713033,0.50960195,0.000987878,0.20251113,0.09867016,0.57033783,-0.0025622412
15700.0,Scioto,OH,38.33475,0.39243,225682,0.0,0.031717196,0.16003945,0.026834162,0.024238287,0.028219,0.32247505,28948.984,0.40257,9.722,0.30535,0.57271,0.015432514,1577.4646,2.6599999999999997,0.0,4.926901007653326,20.42851593221954,3.9627934,,0.017724054,3056.6301,-0.05381752,0.54538155,0.20286389,0.37891597385662534,0.0036295,0.010780655967245948,0.010594553398144291,0.0069163106,0.10478252214382969,0.2531704,0.000646928,0.21464333,0.119166754,0.5634755,-0.010593183
15800.0,Athens,OH,40.422752,0.32791,142321,0.0,0.018191272,0.057973877,0.030393861,0.029800348,0.030616079,0.35946018,24643.115,0.39466,7.157,0.32309,0.56569,0.020978801,1710.3081,2.6599999999999997,0.0,5.360859208269627,17.280058992148223,0.706079,-0.007835808,0.02810548,4774.77,0.18812038,0.5494248,0.10319397,0.9480744588979848,0.0031788999,0.011593510444698954,0.01280204607893424,0.017042998,-0.32808240182145815,0.250736,0.000702637,0.20110948,0.09522026,0.52311647,-0.0032208054
15900.0,Columbus,OH,37.689,0.40612,1663807,1.0,0.1239633,0.26876494,0.12154713,0.10638618,0.13855009,0.27109453,40285.63,0.45132,14.000999,0.31131,0.54487,0.02414691,2301.4185,2.6599999999999997,0.0,6.531111552757005,19.028989576387186,3.6897678,,0.012621656,8030.039,0.10743025,0.6924927,0.11920225,0.8446983911647932,0.0047726,0.020228908761653244,0.019068317419027567,0.043720596,0.609776225898037,0.36347485,0.0029702964,0.22838399,0.11018007,0.5266,-0.0097712735
16000.0,Mansfield,OH,40.429752,0.38611,326186,1.0,0.051010773,0.23107669,0.040936925,0.040049583,0.04114203,0.4026722,33186.453,0.33475,7.903,0.25572,0.63998,0.019618688,1713.348,2.6599999999999997,0.0,5.2480172942943115,18.92856942225655,4.967749,,0.015328677,6364.563,-0.0163034,0.6220666,0.28342715,1.2751561974205572,0.0048021,0.013007915729062559,0.012823971599026322,0.012483424,0.991697048217928,0.3951457,0.00051055814,0.20593604,0.11274615,0.5718742,-0.010755284
16100.0,State College,PA,47.519253,0.29769,310658,1.0,0.022816088,0.19496204,0.054989964,0.05436598,0.057529856,0.39699185,28923.484,0.37283,8.759,0.28524,0.61335,0.017474104,1366.9154,0.0,0.0,6.981360811481086,17.750875750725033,6.3521056,-0.013388887,0.019313844,7303.126,0.43192762,0.5824722,0.15898213,0.9069728295246349,0.0036741002,0.0126956331399803,0.014594827752705548,0.029103216,0.294636627522677,0.46396038,0.0009817871,0.15319732,0.0710767,0.5275401,-0.0022735226
16200.0,Altoona,PA,47.1315,0.35234,411749,1.0,0.017374663,0.16276377,0.03806643,0.041633874,0.034472946,0.3909449,30391.738,0.37061,9.835,0.27226,0.62153,0.015894989,1549.5631,0.0,0.0,7.147494089559671,18.086262579703465,7.231121,-0.01509565,0.01700065,7679.234,0.24090132,0.56975657,0.15422723,1.4487852592726582,0.0034485,0.005777791810059041,0.007504571960101907,0.009940084,0.9382680044470784,0.6495098,0.0012774772,0.17676198,0.07758055,0.5639431,0.0025253834
