chamber,session,roll call,member,vote
House,1,553,G000553,Yes
House,1,553,G000568,No
House,1,553,G000551,Yes
House,1,553,G000576,No
House,1,553,G000591,No
House,1,553,G000558,No
House,1,553,H001080,Yes
House,1,553,H001088,No
House,1,553,H001090,Yes
House,1,553,H001052,No
House,1,553,H001053,No
House,1,553,H000324,Yes
House,1,553,H001081,Yes
House,1,553,H001064,Yes
House,1,553,H001082,No
House,1,553,H001056,Yes
House,1,553,H001071,No
House,1,553,H001077,Not Voting
House,1,553,H001038,Yes
House,1,553,H001072,No
House,1,553,H001087,Not Voting
House,1,553,H001047,Yes
House,1,553,H001065,No
House,1,553,H001074,No
House,1,553,H001083,Yes
House,1,553,H001066,Yes
House,1,553,H001085,Yes
House,1,553,H000874,Yes
House,1,553,H001067,No
House,1,553,H001068,Yes
House,1,553,H001058,No
House,1,553,H001048,No
House,1,553,H001073,Not Voting
House,1,553,J000032,Yes
House,1,553,J000298,Yes
House,1,553,J000294,Yes
House,1,553,J000288,Yes
House,1,553,J000299,Not Voting
House,1,553,J000292,No
House,1,553,J000301,Yes
House,1,553,J000126,Yes
House,1,553,J000289,No
House,1,553,J000295,No
House,1,553,J000302,No
House,1,553,K000009,Yes
House,1,553,K000386,Yes
House,1,553,K000375,Yes
House,1,553,K000395,No
House,1,553,K000385,Yes
House,1,553,K000388,No
House,1,553,K000376,No
House,1,553,K000379,Yes
House,1,553,K000389,Yes
House,1,553,K000380,Yes
House,1,553,K000381,Yes
House,1,553,K000394,Yes
House,1,553,K000188,Not Voting
House,1,553,K000362,No
House,1,553,K000210,No
House,1,553,K000378,No
House,1,553,K000368,Yes
House,1,553,K000391,Yes
House,1,553,K000382,Not Voting
House,1,553,K000392,No
House,1,553,L000585,No
House,1,553,L000578,No
House,1,553,L000588,Yes
House,1,553,L000564,No
House,1,553,L000559,Yes
House,1,553,L000560,Yes
House,1,553,L000557,Yes
House,1,553,L000566,No
House,1,553,L000581,Not Voting
House,1,553,L000586,Yes
House,1,553,L000551,Yes
House,1,553,L000590,Yes
House,1,553,L000589,No
House,1,553,L000593,Yes
House,1,553,L000592,Yes
House,1,553,L000287,Yes
House,1,553,L000582,Yes
House,1,553,L000563,Yes
House,1,553,L000565,Yes
House,1,553,L000397,Yes
House,1,553,L000576,No
House,1,553,L000583,No
House,1,553,L000579,Yes
House,1,553,L000480,Yes
House,1,553,L000491,No
House,1,553,L000569,No
House,1,553,L000570,Yes
House,1,553,L000591,Yes
House,1,553,L000562,Yes
House,1,553,M001203,Yes
House,1,553,M000087,Yes
House,1,553,M001185,Yes
House,1,553,M001158,Not Voting
House,1,553,M001198,No
House,1,553,M001184,Yes
House,1,553,M001199,No
House,1,553,M001163,Yes
House,1,553,M001209,Yes
House,1,553,M001208,Yes
House,1,553,M001165,No
House,1,553,M001157,No
House,1,553,M001177,No
House,1,553,M001143,Yes
House,1,553,M001200,Not Voting
House,1,553,M000312,Yes
House,1,553,M001156,Not Voting
House,1,553,M001180,No
House,1,553,M001166,Yes
House,1,553,M001187,No
House,1,553,M001137,Yes
House,1,553,M001188,Yes
House,1,553,M001204,No
House,1,553,M001205,No
House,1,553,M001201,No
House,1,553,M001194,No
House,1,553,M001195,No
House,1,553,M001160,Yes
House,1,553,M001206,Yes
House,1,553,M001196,Yes
House,1,553,M001207,Yes
House,1,553,M001190,No
House,1,553,M001202,Yes
House,1,553,M001210,No
House,1,553,N000002,Yes
House,1,553,N000179,Yes
House,1,553,N000015,Yes
House,1,553,N000191,Yes
House,1,553,N000189,No
House,1,553,N000188,Yes
House,1,553,N000190,Not Voting
House,1,553,N000181,No
House,1,553,O000171,Yes
House,1,553,O000172,Yes
House,1,553,O000168,No
House,1,553,O000173,Yes
House,1,553,P000601,No
House,1,553,P000034,Yes
House,1,553,P000609,No
House,1,553,P000613,Yes
House,1,553,P000614,Yes
House,1,553,P000096,Yes
House,1,553,P000604,Yes
House,1,553,P000615,No
House,1,553,P000593,Yes
House,1,553,P000605,No
House,1,553,P000608,Yes
House,1,553,P000258,Yes
House,1,553,P000616,Yes
House,1,553,P000597,Yes
House,1,553,P000607,Yes
House,1,553,P000618,Yes
House,1,553,P000599,No
House,1,553,P000617,Yes
House,1,553,P000523,Yes
House,1,553,Q000023,Yes
House,1,553,R000606,Yes
House,1,553,R000601,Not Voting
House,1,553,R000585,No
House,1,553,R000610,No
House,1,553,R000602,Yes
House,1,553,R000597,No
House,1,553,R000588,Yes
House,1,553,R000611,No
House,1,553,R000591,No
House,1,553,M001159,Yes
House,1,553,R000582,No
House,1,553,R000575,No
House,1,553,R000395,No
House,1,553,R000607,Yes
House,1,553,R000613,Yes
House,1,553,R000612,No
House,1,553,R000616,Yes
House,1,553,R000603,No
House,1,553,R000614,No
House,1,553,R000486,Yes
House,1,553,R000599,Yes
House,1,553,R000576,Yes
House,1,553,R000515,Yes
House,1,553,R000609,No
House,1,553,R000577,Yes
House,1,553,S001156,Yes
House,1,553,S001168,Yes
House,1,553,S001176,No
House,1,553,S001205,Yes
House,1,553,S001145,Yes
House,1,553,S001150,Yes
House,1,553,S001190,Yes
House,1,553,S001180,Yes
House,1,553,S001216,Yes
House,1,553,S001183,No
House,1,553,S000185,Yes
House,1,553,S001189,No
House,1,553,S001157,Yes
House,1,553,S000244,Yes
House,1,553,S000248,Yes
House,1,553,S001185,Yes
House,1,553,S001206,Yes
House,1,553,S000344,Yes
House,1,553,S001207,Yes
House,1,553,S000364,No
House,1,553,S001148,No
House,1,553,S001165,Yes
House,1,553,S001208,Yes
House,1,553,S001195,No
House,1,553,S001172,No
House,1,553,S000522,No
House,1,553,S000510,Yes
House,1,553,S001199,No
House,1,553,S001200,Yes
House,1,553,S001209,Yes
House,1,553,S001210,No
House,1,553,S001175,Yes
House,1,553,S001211,Yes
House,1,553,S001212,No
House,1,553,S001196,Yes
House,1,553,S001213,No
House,1,553,S001214,No
House,1,553,S001215,Yes
House,1,553,S001192,No
House,1,553,S001187,No
House,1,553,S001201,Yes
House,1,553,S001193,Yes
House,1,553,T000472,Yes
House,1,553,T000479,No
House,1,553,T000460,Yes
House,1,553,T000193,Yes
House,1,553,T000467,No
House,1,553,T000238,No
House,1,553,T000480,No
House,1,553,T000470,No
House,1,553,T000468,Yes
House,1,553,T000481,Yes
House,1,553,T000469,Yes
House,1,553,T000474,Yes
House,1,553,T000484,Yes
House,1,553,T000482,Yes
House,1,553,T000483,Yes
House,1,553,T000463,Not Voting
House,1,553,U000040,Yes
House,1,553,U000031,Yes
House,1,553,V000133,Yes
House,1,553,V000130,Yes
House,1,553,V000131,Yes
House,1,553,V000132,Yes
House,1,553,V000081,Yes
House,1,553,V000108,Yes
House,1,553,W000812,No
House,1,553,W000798,No
House,1,553,W000791,Yes
House,1,553,W000819,No
House,1,553,W000813,No
House,1,553,W000823,No
House,1,553,W000797,Yes
House,1,553,W000187,Yes
House,1,553,W000824,No
House,1,553,W000822,Yes
House,1,553,W000814,No
House,1,553,W000806,No
House,1,553,W000800,Yes
House,1,553,W000815,No
House,1,553,W000821,No
House,1,553,W000825,Yes
House,1,553,W000826,Yes
House,1,553,W000816,No
House,1,553,W000808,Yes
House,1,553,W000795,No
House,1,553,W000804,No
House,1,553,W000809,No
House,1,553,W000810,No
House,1,553,W000827,No
House,1,553,Y000062,Yes
House,1,553,Y000065,No
House,1,553,Y000033,No
House,1,553,Z000017,No
House,1,553,P000197,Speaker
House,1,552,A000374,Not Voting
House,1,552,A000370,Yes
House,1,552,A000055,Not Voting
House,1,552,A000371,Yes
House,1,552,A000372,No
House,1,552,A000376,Yes
House,1,552,A000367,Yes
House,1,552,A000369,No
House,1,552,A000377,No
House,1,552,A000375,No
House,1,552,A000378,Yes
House,1,552,B001291,No
House,1,552,B001298,No
House,1,552,B001307,No
House,1,552,B001306,No
House,1,552,B001299,No
House,1,552,B001282,No
House,1,552,B001300,Yes
House,1,552,B001270,Yes
House,1,552,B001281,Yes
House,1,552,B001287,Yes
House,1,552,B001301,No
House,1,552,B001292,Yes
House,1,552,B001302,No
House,1,552,B001257,No
House,1,552,B000490,Yes
House,1,552,B001311,No
House,1,552,B001250,No
House,1,552,B000574,Yes
House,1,552,B001303,Yes
House,1,552,B001278,Yes
House,1,552,B001295,No
House,1,552,B001296,Yes
House,1,552,B000755,Not Voting
House,1,552,B001308,Yes
House,1,552,B001274,No
House,1,552,B001284,No
House,1,552,B001304,Yes
House,1,552,B001285,Yes
House,1,552,B001260,No
House,1,552,B001297,No
House,1,552,B001275,No
House,1,552,B001305,No
House,1,552,B001309,No
House,1,552,B001248,No
House,1,552,B001286,Yes
House,1,552,B001251,Yes
House,1,552,B001289,No
House,1,552,C000059,No
House,1,552,C001112,Yes
House,1,552,C001097,Yes
House,1,552,C001072,Yes
House,1,552,C001103,No
House,1,552,C001051,No
House,1,552,C001090,Yes
House,1,552,C001055,Yes
House,1,552,C001117,Yes
House,1,552,C001066,Yes
House,1,552,C001091,Yes
House,1,552,C000266,No
House,1,552,C001109,Not Voting
House,1,552,C001080,Yes
House,1,552,C001084,Yes
House,1,552,C001123,Yes
House,1,552,C001101,Yes
House,1,552,C001067,Yes
House,1,552,C001049,Yes
House,1,552,C001061,Yes
House,1,552,C001118,No
House,1,552,C001115,No
House,1,552,C000537,Yes
House,1,552,C001068,Yes
House,1,552,C001053,No
House,1,552,C001093,No
House,1,552,C001092,No
House,1,552,C001108,No
House,1,552,C001062,No
House,1,552,C001078,Yes
House,1,552,C001094,No
House,1,552,C000754,Yes
House,1,552,C001110,Yes
House,1,552,C001059,Yes
House,1,552,C001069,Yes
House,1,552,C001124,Yes
House,1,552,C001119,Yes
House,1,552,C001087,Not Voting
House,1,552,C001120,No
House,1,552,C001111,Yes
House,1,552,C001121,Yes
House,1,552,C001063,Yes
House,1,552,C000984,Not Voting
House,1,552,C001122,Yes
House,1,552,C001114,No
House,1,552,D000629,Yes
House,1,552,D000626,No
House,1,552,D000598,Yes
House,1,552,D000096,Yes
House,1,552,D000619,No
House,1,552,D000631,Yes
House,1,552,D000191,Yes
House,1,552,D000197,Yes
House,1,552,D000216,Yes
House,1,552,D000617,Yes
House,1,552,D000630,Yes
House,1,552,D000627,Yes
House,1,552,D000623,Yes
House,1,552,D000616,No
House,1,552,D000610,Yes
House,1,552,D000600,No
House,1,552,D000624,Yes
House,1,552,D000399,Yes
House,1,552,D000482,Yes
House,1,552,D000615,No
House,1,552,D000628,No
House,1,552,E000294,No
House,1,552,E000179,Yes
House,1,552,E000299,Not Voting
House,1,552,E000215,Yes
House,1,552,E000297,Yes
House,1,552,E000298,No
House,1,552,E000296,Yes
House,1,552,F000465,No
House,1,552,F000467,Yes
House,1,552,F000466,Yes
House,1,552,F000459,No
House,1,552,F000468,Yes
House,1,552,F000461,No
House,1,552,F000449,No
House,1,552,F000454,Yes
House,1,552,F000450,No
House,1,552,F000462,Yes
House,1,552,F000455,Yes
House,1,552,F000469,No
House,1,552,G000571,Yes
House,1,552,G000578,No
House,1,552,G000579,Not Voting
House,1,552,G000574,Yes
House,1,552,G000559,Yes
House,1,552,G000586,Yes
House,1,552,G000587,Yes
House,1,552,G000584,No
House,1,552,G000563,No
House,1,552,G000552,No
House,1,552,G000592,Yes
House,1,552,G000585,Yes
House,1,552,G000588,No
House,1,552,G000581,Yes
House,1,552,G000589,No
House,1,552,G000565,No
House,1,552,G000583,Yes
House,1,552,G000377,No
House,1,552,G000560,No
House,1,552,G000577,No
House,1,552,G000546,No
House,1,552,G000590,No
House,1,552,G000553,Yes
House,1,552,G000568,No
House,1,552,G000551,Yes
House,1,552,G000576,No
House,1,552,G000591,No
House,1,552,G000558,No
House,1,552,H001080,Yes
House,1,552,H001088,No
House,1,552,H001090,Yes
House,1,552,H001052,No
House,1,552,H001053,No
House,1,552,H000324,Yes
House,1,552,H001081,Yes
House,1,552,H001064,Yes
House,1,552,H001082,No
House,1,552,H001056,No
House,1,552,H001071,No
House,1,552,H001077,Not Voting
House,1,552,H001038,Yes
House,1,552,H001072,No
House,1,552,H001087,Yes
House,1,552,H001047,Not Voting
House,1,552,H001065,No
House,1,552,H001074,No
House,1,552,H001083,Yes
House,1,552,H001066,Yes
House,1,552,H001085,Yes
House,1,552,H000874,Yes
House,1,552,H001067,No
House,1,552,H001068,Yes
House,1,552,H001058,No
House,1,552,H001048,No
House,1,552,H001073,Not Voting
House,1,552,J000032,Yes
House,1,552,J000298,Yes
House,1,552,J000294,Yes
House,1,552,J000288,Yes
House,1,552,J000299,Not Voting
House,1,552,J000292,No
House,1,552,J000301,No
House,1,552,J000126,Yes
House,1,552,J000289,No
House,1,552,J000295,No
House,1,552,J000302,No
House,1,552,K000009,Yes
House,1,552,K000386,No
House,1,552,K000375,Yes
House,1,552,K000395,No
House,1,552,K000385,Yes
House,1,552,K000388,No
House,1,552,K000376,No
House,1,552,K000379,Yes
House,1,552,K000389,Yes
House,1,552,K000380,Yes
House,1,552,K000381,Yes
House,1,552,K000394,Yes
House,1,552,K000188,Not Voting
House,1,552,K000362,No
House,1,552,K000210,No
House,1,552,K000378,No
House,1,552,K000368,Yes
House,1,552,K000391,Yes
House,1,552,K000382,Yes
House,1,552,K000392,No
House,1,552,L000585,No
House,1,552,L000578,No
House,1,552,L000588,Yes
House,1,552,L000564,No
House,1,552,L000559,Yes
House,1,552,L000560,Yes
House,1,552,L000557,Yes
House,1,552,L000566,No
House,1,552,L000581,Yes
House,1,552,L000586,Yes
House,1,552,L000551,Yes
House,1,552,L000590,Yes
House,1,552,L000589,No
House,1,552,L000593,Yes
House,1,552,L000592,Yes
House,1,552,L000287,Yes
House,1,552,L000582,Yes
House,1,552,L000563,Yes
House,1,552,L000565,Yes
House,1,552,L000397,Yes
House,1,552,L000576,No
House,1,552,L000583,No
House,1,552,L000579,Yes
House,1,552,L000480,Yes
House,1,552,L000491,No
House,1,552,L000569,No
House,1,552,L000570,Yes
House,1,552,L000591,Yes
House,1,552,L000562,Yes
House,1,552,M001203,Yes
House,1,552,M000087,Yes
House,1,552,M001185,Yes
House,1,552,M001158,No
House,1,552,M001198,No
House,1,552,M001184,No
House,1,552,M001199,No
House,1,552,M001163,Yes
House,1,552,M001209,Yes
House,1,552,M001208,Yes
House,1,552,M001165,No
House,1,552,M001157,No
House,1,552,M001177,No
House,1,552,M001143,Yes
House,1,552,M001200,Not Voting
House,1,552,M000312,Yes
House,1,552,M001156,Not Voting
House,1,552,M001180,No
House,1,552,M001166,Yes
House,1,552,M001187,No
House,1,552,M001137,Yes
House,1,552,M001188,Yes
House,1,552,M001204,No
House,1,552,M001205,No
House,1,552,M001201,No
House,1,552,M001194,No
House,1,552,M001195,No
House,1,552,M001160,Yes
House,1,552,M001206,Yes
House,1,552,M001196,Yes
House,1,552,M001207,Yes
House,1,552,M001190,No
House,1,552,M001202,Yes
House,1,552,M001210,No
House,1,552,N000002,Yes
House,1,552,N000179,Yes
House,1,552,N000015,Yes
House,1,552,N000191,Yes
House,1,552,N000189,No
House,1,552,N000188,Yes
House,1,552,N000190,Not Voting
House,1,552,N000181,No
House,1,552,O000171,Yes
House,1,552,O000172,Yes
House,1,552,O000168,No
House,1,552,O000173,Yes
House,1,552,P000601,No
House,1,552,P000034,Yes
House,1,552,P000609,No
House,1,552,P000613,Yes
House,1,552,P000614,Yes
House,1,552,P000096,Yes
House,1,552,P000604,Yes
House,1,552,P000615,No
House,1,552,P000593,Yes
House,1,552,P000605,No
House,1,552,P000608,Yes
House,1,552,P000258,No
House,1,552,P000616,Yes
House,1,552,P000597,Yes
House,1,552,P000607,Yes
House,1,552,P000618,Yes
House,1,552,P000599,No
House,1,552,P000617,Yes
House,1,552,P000523,Yes
House,1,552,Q000023,Yes
House,1,552,R000606,Yes
House,1,552,R000601,Not Voting
House,1,552,R000585,No
House,1,552,R000610,No
House,1,552,R000602,Yes
House,1,552,R000597,No
House,1,552,R000588,Yes
House,1,552,R000611,No
House,1,552,R000591,No
House,1,552,M001159,No
House,1,552,R000582,No
House,1,552,R000575,No
House,1,552,R000395,No
House,1,552,R000607,Not Voting
House,1,552,R000613,Yes
House,1,552,R000612,No
House,1,552,R000616,Yes
House,1,552,R000603,No
House,1,552,R000614,No
House,1,552,R000486,Yes
House,1,552,R000599,Yes
House,1,552,R000576,Yes
House,1,552,R000515,Yes
House,1,552,R000609,No
House,1,552,R000577,Yes
House,1,552,S001156,Yes
House,1,552,S001168,Yes
House,1,552,S001176,No
House,1,552,S001205,Yes
House,1,552,S001145,Yes
House,1,552,S001150,Yes
House,1,552,S001190,Yes
House,1,552,S001180,Yes
House,1,552,S001216,Yes
House,1,552,S001183,No
House,1,552,S000185,Yes
House,1,552,S001189,No
House,1,552,S001157,Yes
House,1,552,S000244,No
House,1,552,S000248,Yes
House,1,552,S001185,Yes
House,1,552,S001206,Yes
House,1,552,S000344,Yes
House,1,552,S001207,Yes
House,1,552,S000364,No
House,1,552,S001148,No
House,1,552,S001165,Yes
House,1,552,S001208,Yes
House,1,552,S001195,No
House,1,552,S001172,No
House,1,552,S000522,No
House,1,552,S000510,Yes
House,1,552,S001199,No
House,1,552,S001200,Yes
House,1,552,S001209,Yes
House,1,552,S001210,No
House,1,552,S001175,Yes
House,1,552,S001211,Yes
House,1,552,S001212,No
House,1,552,S001196,No
House,1,552,S001213,No
House,1,552,S001214,No
House,1,552,S001215,Yes
House,1,552,S001192,No
House,1,552,S001187,No
House,1,552,S001201,Yes
House,1,552,S001193,Yes
House,1,552,T000472,Yes
House,1,552,T000479,No
House,1,552,T000460,Yes
House,1,552,T000193,Yes
House,1,552,T000467,No
House,1,552,T000238,No
House,1,552,T000480,No
House,1,552,T000470,No
House,1,552,T000468,Yes
House,1,552,T000481,Yes
House,1,552,T000469,Yes
House,1,552,T000474,Yes
House,1,552,T000484,Yes
House,1,552,T000482,Yes
House,1,552,T000483,Yes
House,1,552,T000463,No
House,1,552,U000040,Yes
House,1,552,U000031,Yes
House,1,552,V000133,No
House,1,552,V000130,Yes
House,1,552,V000131,Yes
House,1,552,V000132,Yes
House,1,552,V000081,Yes
House,1,552,V000108,Yes
House,1,552,W000812,No
House,1,552,W000798,No
House,1,552,W000791,No
House,1,552,W000819,Not Voting
House,1,552,W000813,No
House,1,552,W000823,No
House,1,552,W000797,Yes
House,1,552,W000187,Yes
House,1,552,W000824,No
House,1,552,W000822,Yes
House,1,552,W000814,No
House,1,552,W000806,No
House,1,552,W000800,Yes
House,1,552,W000815,No
House,1,552,W000821,No
House,1,552,W000825,Yes
House,1,552,W000826,Yes
House,1,552,W000816,No
House,1,552,W000808,Yes
House,1,552,W000795,No
House,1,552,W000804,No
House,1,552,W000809,No
House,1,552,W000810,No
House,1,552,W000827,No
House,1,552,Y000062,Yes
House,1,552,Y000065,No
House,1,552,Y000033,No
House,1,552,Z000017,No
House,1,552,P000197,Speaker
House,1,551,A000374,Not Voting
House,1,551,A000370,No
House,1,551,A000055,Yes
House,1,551,A000371,No
House,1,551,A000372,Yes
House,1,551,A000376,No
House,1,551,A000367,No
House,1,551,A000369,Yes
House,1,551,A000377,Yes
House,1,551,A000375,Yes
House,1,551,A000378,Yes
House,1,551,B001291,Yes
House,1,551,B001298,Yes
House,1,551,B001307,Yes
House,1,551,B001306,Yes
House,1,551,B001299,Yes
House,1,551,B001282,Yes
House,1,551,B001300,No
House,1,551,B001270,No
House,1,551,B001281,No
House,1,551,B001287,No
House,1,551,B001301,Yes
House,1,551,B001292,No
House,1,551,B001302,Yes
House,1,551,B001257,Yes
House,1,551,B000490,No
House,1,551,B001311,Yes
House,1,551,B001250,Yes
House,1,551,B000574,No
House,1,551,B001303,No
House,1,551,B001278,No
House,1,551,B001295,Yes
House,1,551,B001296,Not Voting
House,1,551,B000755,Yes
House,1,551,B001308,Yes
House,1,551,B001274,Yes
House,1,551,B001284,Yes
House,1,551,B001304,No
House,1,551,B001285,No
House,1,551,B001260,Yes
House,1,551,B001297,Yes
House,1,551,B001275,Yes
House,1,551,B001305,Yes
House,1,551,B001309,Yes
House,1,551,B001248,Yes
House,1,551,B001286,No
House,1,551,B001251,No
House,1,551,B001289,Yes
House,1,551,C000059,Yes
House,1,551,C001112,No
House,1,551,C001097,No
House,1,551,C001072,No
House,1,551,C001103,Yes
House,1,551,C001051,Yes
House,1,551,C001090,No
House,1,551,C001055,No
House,1,551,C001117,No
House,1,551,C001066,No
House,1,551,C001091,No
House,1,551,C000266,Yes
House,1,551,C001109,Not Voting
House,1,551,C001080,No
House,1,551,C001084,No
House,1,551,C001123,No
House,1,551,C001101,No
House,1,551,C001067,No
House,1,551,C001049,No
House,1,551,C001061,No
House,1,551,C001118,Yes
House,1,551,C001115,Yes
House,1,551,C000537,No
House,1,551,C001068,No
House,1,551,C001053,Yes
House,1,551,C001093,Yes
House,1,551,C001092,Yes
House,1,551,C001108,Yes
House,1,551,C001062,Yes
House,1,551,C001078,No
House,1,551,C001094,Yes
House,1,551,C000754,No
House,1,551,C001110,No
House,1,551,C001059,No
House,1,551,C001069,No
House,1,551,C001124,No
House,1,551,C001119,No
House,1,551,C001087,Not Voting
House,1,551,C001120,Yes
House,1,551,C001111,No
House,1,551,C001121,No
House,1,551,C001063,No
House,1,551,C000984,Not Voting
House,1,551,C001122,Yes
House,1,551,C001114,Yes
House,1,551,D000629,No
House,1,551,D000626,Yes
House,1,551,D000598,No
House,1,551,D000096,No
House,1,551,D000619,Yes
House,1,551,D000631,No
House,1,551,D000191,No
House,1,551,D000197,No
House,1,551,D000216,No
House,1,551,D000617,No
House,1,551,D000630,Yes
House,1,551,D000627,No
House,1,551,D000623,No
House,1,551,D000616,Yes
House,1,551,D000610,No
House,1,551,D000600,Yes
House,1,551,D000624,No
House,1,551,D000399,No
House,1,551,D000482,No
House,1,551,D000615,Yes
House,1,551,D000628,Yes
House,1,551,E000294,Yes
House,1,551,E000179,No
House,1,551,E000299,Not Voting
House,1,551,E000215,No
House,1,551,E000297,No
House,1,551,E000298,Yes
House,1,551,E000296,No
House,1,551,F000465,Yes
House,1,551,F000467,Yes
House,1,551,F000466,Yes
House,1,551,F000459,Yes
House,1,551,F000468,No
House,1,551,F000461,Yes
House,1,551,F000449,Yes
House,1,551,F000454,No
House,1,551,F000450,Yes
House,1,551,F000462,No
House,1,551,F000455,No
